TransactionID,CardType,CardTier,AmountUSD,MerchantCategory,DeviceOS,CountryCode,CVV_Result,ThreeDSecureStatus,VelocityLastHour,RiskEngineScore,IsChargeback
CGW_0002415,DEBIT,SIGNATURE,1849.61,4829_MONEY_TRANSFER,Android,GB,MISMATCH,BYPASSED,3,0.57,1
CGW_0002416,CREDIT,PLATINUM,780.98,5732_ELECTRONICS,Android,CA,MATCH,BYPASSED,6,0.40,0
CGW_0002417,DEBIT,GOLD,2381.61,7995_BETTING,MacOS_Safari,DE,MATCH,FAILED,6,0.68,1
CGW_0002418,DEBIT,PLATINUM,2883.16,5411_GROCERY,Linux_Firefox,DE,MATCH,BYPASSED,5,0.85,0
CGW_0002419,CREDIT,INFINITE,1759.62,7995_BETTING,Windows_Chrome,CA,MISMATCH,SUCCESS_BIOMETRIC,11,0.88,1
CGW_0002420,DEBIT,GOLD,3235.50,5732_ELECTRONICS,Linux_Firefox,SG,MISMATCH,SUCCESS_OTP,10,0.70,1
CGW_0002421,CREDIT,GOLD,4373.26,4829_MONEY_TRANSFER,Linux_Firefox,CA,MATCH,SUCCESS_OTP,1,0.33,0
CGW_0002422,DEBIT,SIGNATURE,4341.02,4722_TRAVEL,Linux_Firefox,US,MISMATCH,FAILED,5,0.66,1
CGW_0002423,DEBIT,GOLD,1699.29,7995_BETTING,Android,SG,MATCH,BYPASSED,7,0.65,1
CGW_0002424,DEBIT,GOLD,3026.58,7995_BETTING,Linux_Firefox,GB,MATCH,FAILED,7,0.18,1
CGW_0002425,CREDIT,GOLD,2812.25,5812_RESTAURANT,Windows_Chrome,AU,MATCH,BYPASSED,1,0.72,0
CGW_0002426,CORPORATE,CLASSIC,2021.98,5732_ELECTRONICS,Linux_Firefox,IN,MISMATCH,SUCCESS_BIOMETRIC,1,0.79,1
CGW_0002427,CORPORATE,PLATINUM,1444.26,5812_RESTAURANT,MacOS_Safari,IN,MATCH,FAILED,6,0.11,0
CGW_0002428,CORPORATE,INFINITE,3049.52,4829_MONEY_TRANSFER,Windows_Chrome,GB,MATCH,FAILED,6,0.78,0
CGW_0002429,CREDIT,INFINITE,2471.88,7995_BETTING,Windows_Chrome,GB,MATCH,FAILED,7,0.14,1
CGW_0002430,PREPAID,SIGNATURE,3250.61,5812_RESTAURANT,Linux_Firefox,US,MATCH,SUCCESS_OTP,10,0.85,0
CGW_0002431,CORPORATE,SIGNATURE,4099.08,5411_GROCERY,Linux_Firefox,US,MISMATCH,FAILED,1,0.73,1
CGW_0002432,CORPORATE,CLASSIC,1480.76,5812_RESTAURANT,Android,AU,MISMATCH,SUCCESS_OTP,10,0.64,1
CGW_0002433,PREPAID,CLASSIC,2710.32,5411_GROCERY,iOS,IN,MATCH,SUCCESS_OTP,7,0.15,0
CGW_0002434,DEBIT,INFINITE,1085.72,5732_ELECTRONICS,Linux_Firefox,AU,MATCH,BYPASSED,1,0.36,0
CGW_0002435,DEBIT,SIGNATURE,2524.82,5411_GROCERY,Windows_Chrome,CA,MATCH,SUCCESS_BIOMETRIC,2,0.11,0
CGW_0002436,CREDIT,SIGNATURE,481.05,7995_BETTING,MacOS_Safari,IN,MATCH,SUCCESS_BIOMETRIC,2,0.17,1
CGW_0002437,CORPORATE,GOLD,2704.09,4829_MONEY_TRANSFER,MacOS_Safari,US,MATCH,BYPASSED,9,0.23,0
CGW_0002438,DEBIT,CLASSIC,2973.87,4829_MONEY_TRANSFER,Linux_Firefox,AU,MISMATCH,SUCCESS_BIOMETRIC,11,0.04,1
CGW_0002439,DEBIT,SIGNATURE,1024.17,4829_MONEY_TRANSFER,iOS,SG,MATCH,SUCCESS_OTP,12,0.87,1
CGW_0002440,PREPAID,SIGNATURE,976.66,4829_MONEY_TRANSFER,iOS,IN,MATCH,BYPASSED,8,0.62,0
CGW_0002441,CORPORATE,GOLD,2878.89,5732_ELECTRONICS,Android,IN,MISMATCH,FAILED,3,0.27,1
CGW_0002442,PREPAID,GOLD,832.43,4722_TRAVEL,Windows_Chrome,CA,MATCH,FAILED,10,0.04,0
CGW_0002443,CORPORATE,PLATINUM,743.85,5812_RESTAURANT,Linux_Firefox,GB,MISMATCH,FAILED,9,0.47,1
CGW_0002444,PREPAID,INFINITE,3061.64,4722_TRAVEL,Linux_Firefox,IN,MATCH,FAILED,12,0.44,1
CGW_0002445,PREPAID,SIGNATURE,2156.85,5411_GROCERY,MacOS_Safari,CA,MATCH,FAILED,1,0.51,0
CGW_0002446,CORPORATE,INFINITE,205.18,5411_GROCERY,Windows_Chrome,CA,MATCH,SUCCESS_OTP,8,0.38,0
CGW_0002447,CORPORATE,INFINITE,1788.17,4722_TRAVEL,Android,DE,MISMATCH,SUCCESS_BIOMETRIC,3,0.40,1
CGW_0002448,PREPAID,CLASSIC,1854.27,5411_GROCERY,iOS,AE,MATCH,SUCCESS_OTP,5,0.57,0
CGW_0002449,CREDIT,SIGNATURE,1488.84,4829_MONEY_TRANSFER,iOS,DE,MATCH,BYPASSED,4,0.08,0
CGW_0002450,PREPAID,SIGNATURE,3498.15,5732_ELECTRONICS,iOS,DE,MATCH,FAILED,6,0.67,0
CGW_0002451,DEBIT,GOLD,137.46,4829_MONEY_TRANSFER,iOS,AE,MISMATCH,SUCCESS_BIOMETRIC,1,0.63,1
CGW_0002452,CREDIT,PLATINUM,3547.03,7995_BETTING,MacOS_Safari,CA,MATCH,SUCCESS_OTP,1,0.81,1
CGW_0002453,DEBIT,SIGNATURE,1876.19,5732_ELECTRONICS,iOS,GB,MATCH,BYPASSED,12,0.60,0
CGW_0002454,DEBIT,INFINITE,2628.49,4829_MONEY_TRANSFER,iOS,AU,MATCH,SUCCESS_BIOMETRIC,5,0.54,0
CGW_0002455,PREPAID,CLASSIC,3973.94,4829_MONEY_TRANSFER,Windows_Chrome,US,MISMATCH,BYPASSED,4,0.98,1
CGW_0002456,DEBIT,PLATINUM,1627.26,5411_GROCERY,iOS,IN,MISMATCH,SUCCESS_BIOMETRIC,2,0.60,1
CGW_0002457,CORPORATE,CLASSIC,4400.34,5411_GROCERY,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,6,0.29,0
CGW_0002458,CREDIT,PLATINUM,3777.87,4829_MONEY_TRANSFER,Windows_Chrome,CA,MATCH,BYPASSED,9,0.02,0
CGW_0002459,CREDIT,SIGNATURE,2806.36,5411_GROCERY,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,11,0.46,1
CGW_0002460,DEBIT,GOLD,3609.15,7995_BETTING,MacOS_Safari,IN,MATCH,SUCCESS_OTP,4,0.16,1
CGW_0002461,CORPORATE,GOLD,4221.93,5812_RESTAURANT,Windows_Chrome,DE,MISMATCH,FAILED,3,0.14,1
CGW_0002462,CORPORATE,GOLD,2642.78,5411_GROCERY,Windows_Chrome,CA,MATCH,FAILED,4,0.58,0
CGW_0002463,DEBIT,SIGNATURE,367.80,7995_BETTING,Linux_Firefox,US,MATCH,SUCCESS_OTP,10,0.68,1
CGW_0002464,PREPAID,GOLD,36.62,5411_GROCERY,MacOS_Safari,IN,MATCH,BYPASSED,3,0.39,0
CGW_0002465,DEBIT,GOLD,1192.97,5732_ELECTRONICS,MacOS_Safari,GB,MISMATCH,BYPASSED,10,0.26,1
CGW_0002466,CREDIT,GOLD,35.60,5732_ELECTRONICS,Android,DE,MISMATCH,FAILED,11,0.36,1
CGW_0002467,DEBIT,PLATINUM,4382.96,5812_RESTAURANT,iOS,IN,MISMATCH,FAILED,9,0.43,1
CGW_0002468,DEBIT,SIGNATURE,673.23,7995_BETTING,iOS,IN,MATCH,BYPASSED,2,0.47,1
CGW_0002469,CREDIT,INFINITE,3349.79,5411_GROCERY,MacOS_Safari,US,MATCH,FAILED,1,0.39,0
CGW_0002470,CORPORATE,INFINITE,4239.35,4829_MONEY_TRANSFER,Linux_Firefox,GB,MISMATCH,FAILED,8,0.33,1
CGW_0002471,DEBIT,CLASSIC,1345.71,5411_GROCERY,Linux_Firefox,AE,MATCH,SUCCESS_BIOMETRIC,9,0.58,0
CGW_0002472,DEBIT,INFINITE,2304.36,5411_GROCERY,Linux_Firefox,GB,MATCH,FAILED,9,0.83,0
CGW_0002473,CREDIT,CLASSIC,3939.35,5812_RESTAURANT,Windows_Chrome,DE,MISMATCH,SUCCESS_OTP,9,0.88,1
CGW_0002474,CREDIT,SIGNATURE,1525.92,5812_RESTAURANT,MacOS_Safari,CA,MATCH,SUCCESS_OTP,1,0.19,0
CGW_0002475,DEBIT,SIGNATURE,2769.87,7995_BETTING,iOS,AU,MATCH,SUCCESS_BIOMETRIC,4,0.27,1
CGW_0002476,CREDIT,CLASSIC,3517.70,5732_ELECTRONICS,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,12,0.29,0
CGW_0002477,CORPORATE,PLATINUM,540.93,4829_MONEY_TRANSFER,iOS,AE,MATCH,SUCCESS_BIOMETRIC,1,0.78,0
CGW_0002478,CREDIT,PLATINUM,1356.95,5732_ELECTRONICS,Windows_Chrome,GB,MISMATCH,SUCCESS_BIOMETRIC,2,0.92,1
CGW_0002479,DEBIT,GOLD,605.37,4829_MONEY_TRANSFER,iOS,GB,MISMATCH,FAILED,9,0.93,1
CGW_0002480,PREPAID,PLATINUM,3171.21,5732_ELECTRONICS,Android,DE,MATCH,FAILED,3,0.42,0
CGW_0002481,CORPORATE,CLASSIC,2951.92,4829_MONEY_TRANSFER,Linux_Firefox,DE,MATCH,FAILED,9,0.35,0
CGW_0002482,DEBIT,PLATINUM,3917.88,7995_BETTING,iOS,AU,MATCH,SUCCESS_BIOMETRIC,3,0.63,1
CGW_0002483,CREDIT,PLATINUM,627.25,5812_RESTAURANT,MacOS_Safari,GB,MATCH,BYPASSED,8,0.20,0
CGW_0002484,CORPORATE,CLASSIC,2701.39,7995_BETTING,iOS,AU,MATCH,SUCCESS_OTP,11,0.83,1
CGW_0002485,DEBIT,CLASSIC,3844.54,4722_TRAVEL,iOS,AU,MISMATCH,SUCCESS_OTP,10,0.98,1
CGW_0002486,CORPORATE,SIGNATURE,2014.16,7995_BETTING,Linux_Firefox,DE,MATCH,SUCCESS_OTP,10,0.14,1
CGW_0002487,DEBIT,INFINITE,2506.13,4722_TRAVEL,iOS,IN,MATCH,FAILED,6,0.28,0
CGW_0002488,CORPORATE,CLASSIC,2130.60,4722_TRAVEL,Android,GB,MISMATCH,FAILED,3,0.26,1
CGW_0002489,CREDIT,INFINITE,467.93,4722_TRAVEL,Linux_Firefox,AE,MISMATCH,SUCCESS_BIOMETRIC,7,0.14,1
CGW_0002490,DEBIT,INFINITE,1954.97,5812_RESTAURANT,iOS,SG,MATCH,SUCCESS_OTP,8,0.47,0
CGW_0002491,CREDIT,PLATINUM,766.66,5411_GROCERY,Windows_Chrome,CA,MATCH,SUCCESS_OTP,4,0.77,0
CGW_0002492,PREPAID,SIGNATURE,340.60,5411_GROCERY,MacOS_Safari,IN,MISMATCH,BYPASSED,4,0.70,1
CGW_0002493,DEBIT,GOLD,4106.88,5812_RESTAURANT,MacOS_Safari,CA,MATCH,FAILED,2,0.92,1
CGW_0002494,DEBIT,PLATINUM,3994.22,4829_MONEY_TRANSFER,Linux_Firefox,DE,MISMATCH,BYPASSED,8,0.70,1
CGW_0002495,DEBIT,INFINITE,689.74,5411_GROCERY,Windows_Chrome,AU,MATCH,FAILED,1,0.46,0
CGW_0002496,CREDIT,PLATINUM,374.92,5411_GROCERY,Windows_Chrome,AU,MISMATCH,SUCCESS_BIOMETRIC,10,0.14,1
CGW_0002497,DEBIT,GOLD,782.42,7995_BETTING,MacOS_Safari,US,MISMATCH,SUCCESS_OTP,12,0.75,1
CGW_0002498,DEBIT,GOLD,4346.09,4829_MONEY_TRANSFER,Android,AE,MATCH,BYPASSED,5,0.34,0
CGW_0002499,CORPORATE,GOLD,933.69,5812_RESTAURANT,Linux_Firefox,SG,MATCH,BYPASSED,9,0.37,0
CGW_0002500,PREPAID,CLASSIC,2823.15,5732_ELECTRONICS,Android,SG,MATCH,FAILED,10,0.14,0
CGW_0002501,CREDIT,SIGNATURE,865.79,4722_TRAVEL,MacOS_Safari,AU,MATCH,SUCCESS_OTP,6,0.79,0
CGW_0002502,CREDIT,PLATINUM,3274.95,4722_TRAVEL,MacOS_Safari,SG,MISMATCH,BYPASSED,4,0.52,1
CGW_0002503,DEBIT,CLASSIC,1759.70,5411_GROCERY,Linux_Firefox,DE,MATCH,BYPASSED,11,0.03,0
CGW_0002504,CORPORATE,CLASSIC,3486.01,4829_MONEY_TRANSFER,iOS,CA,MATCH,SUCCESS_OTP,10,0.91,1
CGW_0002505,CORPORATE,GOLD,3926.54,7995_BETTING,Android,AE,MATCH,SUCCESS_OTP,6,0.32,1
CGW_0002506,CORPORATE,INFINITE,2431.45,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,SUCCESS_OTP,1,0.17,0
CGW_0002507,PREPAID,CLASSIC,2632.77,4722_TRAVEL,Windows_Chrome,IN,MATCH,SUCCESS_BIOMETRIC,7,0.08,0
CGW_0002508,CREDIT,SIGNATURE,1419.14,5411_GROCERY,MacOS_Safari,IN,MISMATCH,SUCCESS_OTP,12,0.17,1
CGW_0002509,PREPAID,CLASSIC,824.44,5411_GROCERY,Android,AE,MATCH,FAILED,5,0.72,0
CGW_0002510,PREPAID,GOLD,3638.47,5812_RESTAURANT,iOS,AU,MATCH,SUCCESS_BIOMETRIC,6,0.60,0
CGW_0002511,DEBIT,SIGNATURE,3080.43,4829_MONEY_TRANSFER,Linux_Firefox,CA,MATCH,BYPASSED,6,0.28,1
CGW_0002512,PREPAID,SIGNATURE,279.56,7995_BETTING,iOS,AE,MISMATCH,SUCCESS_BIOMETRIC,7,0.09,1
CGW_0002513,DEBIT,INFINITE,116.27,4722_TRAVEL,iOS,DE,MATCH,FAILED,7,0.69,0
CGW_0002514,CORPORATE,GOLD,4149.25,5812_RESTAURANT,MacOS_Safari,US,MATCH,FAILED,6,0.26,1
CGW_0002515,PREPAID,PLATINUM,2113.41,4829_MONEY_TRANSFER,Windows_Chrome,SG,MISMATCH,FAILED,10,0.73,1
CGW_0002516,CORPORATE,SIGNATURE,317.46,5812_RESTAURANT,MacOS_Safari,SG,MISMATCH,BYPASSED,7,0.88,1
CGW_0002517,DEBIT,CLASSIC,1761.58,5812_RESTAURANT,MacOS_Safari,IN,MATCH,BYPASSED,9,0.04,0
CGW_0002518,DEBIT,CLASSIC,2924.69,4722_TRAVEL,Android,CA,MATCH,SUCCESS_OTP,5,0.44,0
CGW_0002519,DEBIT,PLATINUM,2671.67,4722_TRAVEL,MacOS_Safari,DE,MATCH,SUCCESS_OTP,2,0.86,1
CGW_0002520,CORPORATE,GOLD,3314.47,5411_GROCERY,MacOS_Safari,SG,MATCH,FAILED,9,0.52,1
CGW_0002521,PREPAID,PLATINUM,1458.48,5812_RESTAURANT,Android,AE,MATCH,FAILED,2,0.38,0
CGW_0002522,DEBIT,INFINITE,1472.70,5812_RESTAURANT,Android,GB,MATCH,SUCCESS_OTP,3,0.23,0
CGW_0002523,CORPORATE,INFINITE,1533.47,4722_TRAVEL,MacOS_Safari,GB,MATCH,BYPASSED,4,0.82,0
CGW_0002524,CREDIT,GOLD,2038.59,5732_ELECTRONICS,iOS,DE,MATCH,SUCCESS_BIOMETRIC,1,0.88,1
CGW_0002525,CREDIT,GOLD,466.81,7995_BETTING,Linux_Firefox,DE,MATCH,FAILED,9,0.17,1
CGW_0002526,CREDIT,PLATINUM,391.53,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,FAILED,2,0.54,0
CGW_0002527,CREDIT,INFINITE,3070.46,7995_BETTING,Linux_Firefox,AE,MATCH,BYPASSED,7,0.90,1
CGW_0002528,CORPORATE,PLATINUM,4499.25,7995_BETTING,MacOS_Safari,IN,MATCH,BYPASSED,10,0.68,1
CGW_0002529,PREPAID,PLATINUM,2456.08,5732_ELECTRONICS,iOS,US,MATCH,BYPASSED,6,0.70,0
CGW_0002530,CORPORATE,CLASSIC,1103.88,4829_MONEY_TRANSFER,Linux_Firefox,AE,MATCH,BYPASSED,10,0.65,0
CGW_0002531,CREDIT,PLATINUM,2438.10,7995_BETTING,Linux_Firefox,DE,MISMATCH,BYPASSED,9,0.21,1
CGW_0002532,CREDIT,GOLD,3112.88,4722_TRAVEL,Linux_Firefox,GB,MATCH,SUCCESS_OTP,11,0.17,1
CGW_0002533,PREPAID,SIGNATURE,368.94,5812_RESTAURANT,iOS,AU,MATCH,SUCCESS_OTP,9,0.91,1
CGW_0002534,PREPAID,GOLD,2474.45,5732_ELECTRONICS,MacOS_Safari,DE,MATCH,FAILED,3,0.61,0
CGW_0002535,CORPORATE,INFINITE,3082.39,7995_BETTING,Linux_Firefox,GB,MATCH,FAILED,1,0.12,1
CGW_0002536,CREDIT,INFINITE,3690.64,4722_TRAVEL,MacOS_Safari,AE,MISMATCH,SUCCESS_BIOMETRIC,7,0.44,1
CGW_0002537,CORPORATE,SIGNATURE,1488.46,7995_BETTING,MacOS_Safari,SG,MATCH,SUCCESS_OTP,11,0.81,1
CGW_0002538,DEBIT,CLASSIC,2923.58,4829_MONEY_TRANSFER,Android,CA,MISMATCH,FAILED,8,0.28,1
CGW_0002539,PREPAID,CLASSIC,4082.48,4722_TRAVEL,MacOS_Safari,GB,MISMATCH,SUCCESS_OTP,5,0.51,1
CGW_0002540,PREPAID,GOLD,1208.32,7995_BETTING,iOS,SG,MISMATCH,SUCCESS_BIOMETRIC,3,0.73,1
CGW_0002541,CORPORATE,CLASSIC,309.90,5411_GROCERY,Android,AU,MATCH,FAILED,4,0.87,1
CGW_0002542,DEBIT,INFINITE,3096.44,4829_MONEY_TRANSFER,Android,DE,MATCH,SUCCESS_OTP,10,0.09,1
CGW_0002543,DEBIT,GOLD,3709.86,7995_BETTING,Android,IN,MATCH,SUCCESS_BIOMETRIC,3,0.55,1
CGW_0002544,CORPORATE,SIGNATURE,701.22,7995_BETTING,Windows_Chrome,US,MISMATCH,SUCCESS_BIOMETRIC,11,0.98,1
CGW_0002545,CORPORATE,INFINITE,3410.44,4722_TRAVEL,Android,AE,MISMATCH,SUCCESS_OTP,5,0.72,1
CGW_0002546,CORPORATE,PLATINUM,2243.63,7995_BETTING,Android,CA,MATCH,SUCCESS_OTP,10,0.21,1
CGW_0002547,CORPORATE,SIGNATURE,3477.47,5732_ELECTRONICS,Linux_Firefox,AE,MISMATCH,FAILED,8,0.22,1
CGW_0002548,DEBIT,CLASSIC,2220.65,5812_RESTAURANT,iOS,GB,MATCH,SUCCESS_BIOMETRIC,4,0.39,0
CGW_0002549,CREDIT,GOLD,110.42,7995_BETTING,iOS,DE,MATCH,SUCCESS_OTP,1,0.57,1
CGW_0002550,CORPORATE,GOLD,3750.77,5732_ELECTRONICS,Windows_Chrome,CA,MATCH,BYPASSED,6,0.64,1
CGW_0002551,PREPAID,CLASSIC,1696.10,5732_ELECTRONICS,Windows_Chrome,IN,MATCH,BYPASSED,5,0.14,0
CGW_0002552,CORPORATE,GOLD,587.06,4722_TRAVEL,iOS,CA,MATCH,BYPASSED,7,0.84,0
CGW_0002553,CREDIT,INFINITE,163.31,4829_MONEY_TRANSFER,Linux_Firefox,CA,MISMATCH,SUCCESS_OTP,3,0.59,1
CGW_0002554,PREPAID,INFINITE,1465.74,7995_BETTING,MacOS_Safari,AU,MATCH,FAILED,9,0.95,1
CGW_0002555,PREPAID,INFINITE,1070.05,5812_RESTAURANT,Linux_Firefox,US,MATCH,SUCCESS_OTP,7,0.71,0
CGW_0002556,CREDIT,GOLD,1023.91,5812_RESTAURANT,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,1,0.25,0
CGW_0002557,CREDIT,SIGNATURE,2456.02,7995_BETTING,Linux_Firefox,AE,MISMATCH,SUCCESS_BIOMETRIC,11,0.92,1
CGW_0002558,PREPAID,CLASSIC,3852.33,4722_TRAVEL,Android,DE,MATCH,FAILED,10,0.01,0
CGW_0002559,PREPAID,CLASSIC,24.28,4829_MONEY_TRANSFER,MacOS_Safari,DE,MATCH,FAILED,5,0.06,0
CGW_0002560,PREPAID,PLATINUM,2898.69,4829_MONEY_TRANSFER,Linux_Firefox,US,MATCH,FAILED,9,0.43,0
CGW_0002561,CORPORATE,INFINITE,3477.78,4722_TRAVEL,Windows_Chrome,CA,MATCH,SUCCESS_BIOMETRIC,8,0.09,1
CGW_0002562,DEBIT,SIGNATURE,555.00,5812_RESTAURANT,Linux_Firefox,AU,MISMATCH,FAILED,3,0.97,1
CGW_0002563,PREPAID,CLASSIC,1347.59,4829_MONEY_TRANSFER,Linux_Firefox,CA,MATCH,BYPASSED,6,0.90,1
CGW_0002564,PREPAID,PLATINUM,177.25,5411_GROCERY,iOS,GB,MATCH,SUCCESS_OTP,2,0.61,0
CGW_0002565,DEBIT,GOLD,3881.42,5732_ELECTRONICS,Android,DE,MATCH,FAILED,4,0.02,0
CGW_0002566,CORPORATE,GOLD,1996.54,5411_GROCERY,MacOS_Safari,AE,MATCH,FAILED,12,0.76,0
CGW_0002567,CORPORATE,PLATINUM,4357.16,7995_BETTING,Linux_Firefox,DE,MISMATCH,SUCCESS_OTP,2,0.67,1
CGW_0002568,CORPORATE,SIGNATURE,4464.92,4722_TRAVEL,iOS,SG,MATCH,SUCCESS_BIOMETRIC,11,0.87,1
CGW_0002569,DEBIT,INFINITE,4251.49,7995_BETTING,iOS,AE,MATCH,FAILED,1,0.29,1
CGW_0002570,PREPAID,CLASSIC,469.47,7995_BETTING,Linux_Firefox,AU,MISMATCH,SUCCESS_BIOMETRIC,6,0.21,1
CGW_0002571,PREPAID,GOLD,2798.61,5732_ELECTRONICS,iOS,GB,MATCH,BYPASSED,9,0.89,1
CGW_0002572,CREDIT,INFINITE,3103.86,4722_TRAVEL,Linux_Firefox,SG,MATCH,BYPASSED,6,0.68,1
CGW_0002573,CREDIT,GOLD,4008.07,7995_BETTING,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,3,0.91,1
CGW_0002574,PREPAID,INFINITE,3602.79,4829_MONEY_TRANSFER,Android,GB,MATCH,FAILED,6,0.12,0
CGW_0002575,PREPAID,PLATINUM,3412.36,5812_RESTAURANT,Windows_Chrome,SG,MATCH,SUCCESS_BIOMETRIC,10,0.66,1
CGW_0002576,DEBIT,GOLD,2991.87,5411_GROCERY,Linux_Firefox,US,MATCH,SUCCESS_OTP,8,0.89,1
CGW_0002577,CORPORATE,INFINITE,3789.45,7995_BETTING,iOS,CA,MATCH,SUCCESS_BIOMETRIC,4,0.93,1
CGW_0002578,PREPAID,PLATINUM,3148.78,5812_RESTAURANT,iOS,US,MATCH,FAILED,4,0.97,1
CGW_0002579,DEBIT,INFINITE,3896.97,4829_MONEY_TRANSFER,Linux_Firefox,US,MATCH,SUCCESS_OTP,3,0.68,0
CGW_0002580,PREPAID,GOLD,3617.95,5411_GROCERY,Windows_Chrome,DE,MISMATCH,BYPASSED,5,0.43,1
CGW_0002581,CORPORATE,PLATINUM,4108.33,5812_RESTAURANT,iOS,AU,MATCH,SUCCESS_OTP,2,0.71,0
CGW_0002582,DEBIT,GOLD,271.94,4722_TRAVEL,Windows_Chrome,CA,MATCH,FAILED,2,0.32,0
CGW_0002583,PREPAID,CLASSIC,3910.94,4829_MONEY_TRANSFER,Windows_Chrome,AU,MATCH,FAILED,12,0.77,1
CGW_0002584,CREDIT,INFINITE,693.17,5812_RESTAURANT,Linux_Firefox,SG,MISMATCH,SUCCESS_BIOMETRIC,11,0.65,1
CGW_0002585,PREPAID,PLATINUM,3430.62,5732_ELECTRONICS,iOS,SG,MISMATCH,FAILED,12,0.92,1
CGW_0002586,CORPORATE,SIGNATURE,555.73,4722_TRAVEL,MacOS_Safari,AE,MATCH,BYPASSED,9,0.60,0
CGW_0002587,CORPORATE,CLASSIC,3054.00,7995_BETTING,Linux_Firefox,SG,MATCH,FAILED,10,0.32,1
CGW_0002588,PREPAID,CLASSIC,1651.33,5732_ELECTRONICS,iOS,US,MATCH,BYPASSED,11,0.62,0
CGW_0002589,CREDIT,SIGNATURE,1498.18,5411_GROCERY,MacOS_Safari,IN,MATCH,SUCCESS_OTP,8,0.36,0
CGW_0002590,PREPAID,INFINITE,2342.13,7995_BETTING,Android,DE,MATCH,SUCCESS_OTP,7,0.84,1
CGW_0002591,CORPORATE,INFINITE,3736.80,4722_TRAVEL,MacOS_Safari,US,MATCH,BYPASSED,2,0.73,0
CGW_0002592,DEBIT,INFINITE,1106.50,5411_GROCERY,Android,AU,MISMATCH,SUCCESS_BIOMETRIC,3,0.90,1
CGW_0002593,CREDIT,GOLD,706.27,4722_TRAVEL,iOS,IN,MISMATCH,SUCCESS_OTP,4,0.86,1
CGW_0002594,CREDIT,CLASSIC,4477.66,4829_MONEY_TRANSFER,Windows_Chrome,SG,MATCH,BYPASSED,2,0.17,0
CGW_0002595,PREPAID,PLATINUM,65.75,4829_MONEY_TRANSFER,Android,DE,MATCH,BYPASSED,8,0.51,0
CGW_0002596,CREDIT,CLASSIC,262.08,5812_RESTAURANT,Linux_Firefox,AU,MATCH,SUCCESS_BIOMETRIC,1,0.55,0
CGW_0002597,PREPAID,PLATINUM,1479.68,5812_RESTAURANT,Android,AU,MATCH,BYPASSED,3,0.67,0
CGW_0002598,DEBIT,INFINITE,4080.09,5732_ELECTRONICS,iOS,AE,MATCH,SUCCESS_BIOMETRIC,2,0.68,0
CGW_0002599,CREDIT,CLASSIC,2626.74,5732_ELECTRONICS,Windows_Chrome,IN,MISMATCH,SUCCESS_OTP,6,0.02,1
CGW_0002600,PREPAID,PLATINUM,3393.85,5812_RESTAURANT,iOS,US,MATCH,FAILED,11,0.21,0
CGW_0002601,PREPAID,CLASSIC,1933.63,4829_MONEY_TRANSFER,Linux_Firefox,AE,MISMATCH,FAILED,4,0.35,1
CGW_0002602,PREPAID,INFINITE,1305.54,5812_RESTAURANT,Android,IN,MATCH,SUCCESS_OTP,9,0.38,0
CGW_0002603,DEBIT,SIGNATURE,3977.07,5411_GROCERY,Android,SG,MATCH,FAILED,11,0.22,1
CGW_0002604,DEBIT,CLASSIC,4366.13,4722_TRAVEL,Linux_Firefox,GB,MISMATCH,BYPASSED,2,0.96,1
CGW_0002605,CORPORATE,SIGNATURE,2344.03,5732_ELECTRONICS,MacOS_Safari,GB,MATCH,BYPASSED,10,0.82,0
CGW_0002606,CORPORATE,CLASSIC,2465.38,5732_ELECTRONICS,Android,SG,MISMATCH,SUCCESS_BIOMETRIC,4,0.08,1
CGW_0002607,CREDIT,CLASSIC,3502.86,5411_GROCERY,iOS,GB,MISMATCH,FAILED,2,0.71,1
CGW_0002608,CREDIT,SIGNATURE,3554.14,4829_MONEY_TRANSFER,Windows_Chrome,IN,MATCH,SUCCESS_BIOMETRIC,2,0.85,1
CGW_0002609,CORPORATE,CLASSIC,2460.74,5812_RESTAURANT,Android,CA,MATCH,SUCCESS_OTP,11,0.43,0
CGW_0002610,CREDIT,PLATINUM,2073.38,5411_GROCERY,iOS,AE,MISMATCH,FAILED,12,0.54,1
CGW_0002611,CREDIT,GOLD,1353.12,5732_ELECTRONICS,Android,US,MATCH,BYPASSED,6,0.32,0
CGW_0002612,PREPAID,SIGNATURE,325.24,7995_BETTING,Windows_Chrome,CA,MATCH,SUCCESS_OTP,12,0.47,1
CGW_0002613,CREDIT,INFINITE,582.53,4722_TRAVEL,Windows_Chrome,CA,MATCH,FAILED,6,0.40,0
CGW_0002614,CORPORATE,PLATINUM,1017.20,4829_MONEY_TRANSFER,iOS,GB,MATCH,FAILED,5,0.26,0
CGW_0002615,DEBIT,CLASSIC,1006.45,7995_BETTING,Windows_Chrome,SG,MISMATCH,BYPASSED,9,0.61,1
