ApplicationID,ApplicantAge,EmploymentType,YearsOfExperience,MonthlyIncomeINR,RequestedLoanAmount,LoanTenureMonths,DebtToIncomeRatio,CIBIL_CreditScore,ExistingActiveLoansCount,LoanPurpose,HasCoApplicant,LoanDefaultRisk
APP_002429,43,BUSINESS_OWNER,5.80,335897.36,1593185.53,48,0.21,676,3,HOME_RENOVATION,YES,0
APP_002430,21,SELF_EMPLOYED_PROFESSIONAL,15.10,132465.61,1496870.71,84,0.66,584,0,VEHICLE_PURCHASE,NO,1
APP_002431,41,SALARIED_MNC,17.70,50921.01,1229586.42,12,0.44,769,5,MEDICAL_EMERGENCY,YES,0
APP_002432,50,CONTRACTUAL,11.80,52755.01,1635118.33,36,0.52,650,4,MEDICAL_EMERGENCY,YES,0
APP_002433,62,BUSINESS_OWNER,16.90,203452.14,332466.70,84,0.75,739,1,DEBT_CONSOLIDATION,YES,1
APP_002434,55,SALARIED_GOVT,24.90,90465.40,1313516.82,120,0.58,738,0,EDUCATION,NO,1
APP_002435,32,BUSINESS_OWNER,2.80,34713.11,1821713.39,48,0.50,745,2,VEHICLE_PURCHASE,NO,1
APP_002436,38,BUSINESS_OWNER,5.60,332932.25,1492511.33,60,0.68,653,4,HOME_RENOVATION,YES,1
APP_002437,56,SALARIED_MNC,9.70,290822.94,118253.50,36,0.27,719,0,VEHICLE_PURCHASE,YES,0
APP_002438,44,SALARIED_MNC,7.90,202955.69,2301301.62,60,0.40,715,5,VEHICLE_PURCHASE,YES,0
APP_002439,48,SALARIED_GOVT,17.40,156545.12,541268.10,48,0.10,695,0,DEBT_CONSOLIDATION,YES,0
APP_002440,43,BUSINESS_OWNER,20.50,118308.74,1750024.74,48,0.22,624,4,BUSINESS_EXPANSION,NO,1
APP_002441,44,SALARIED_GOVT,13.90,148700.53,608807.28,48,0.70,690,1,VEHICLE_PURCHASE,NO,1
APP_002442,43,CONTRACTUAL,21.70,229661.26,537181.32,12,0.50,820,4,MEDICAL_EMERGENCY,NO,0
APP_002443,50,BUSINESS_OWNER,13.20,222543.66,1911611.39,60,0.61,619,1,DEBT_CONSOLIDATION,YES,1
APP_002444,34,SALARIED_GOVT,12.60,218590.80,1569532.74,12,0.47,796,2,VEHICLE_PURCHASE,NO,0
APP_002445,27,CONTRACTUAL,5.50,347776.89,1662626.34,36,0.29,750,3,HOME_RENOVATION,YES,0
APP_002446,40,BUSINESS_OWNER,7.80,236903.40,803227.99,48,0.74,631,2,MEDICAL_EMERGENCY,NO,1
APP_002447,47,BUSINESS_OWNER,4.10,84501.98,1667391.79,84,0.26,747,1,VEHICLE_PURCHASE,YES,0
APP_002448,55,BUSINESS_OWNER,24.00,33311.58,820530.63,60,0.29,805,2,HOME_RENOVATION,YES,1
APP_002449,60,CONTRACTUAL,6.40,196589.73,1967562.77,12,0.52,636,4,HOME_RENOVATION,NO,1
APP_002450,27,BUSINESS_OWNER,18.50,185619.47,888781.67,120,0.30,790,0,BUSINESS_EXPANSION,NO,0
APP_002451,32,SALARIED_MNC,4.50,73197.66,634157.68,36,0.70,685,1,BUSINESS_EXPANSION,YES,1
APP_002452,41,SELF_EMPLOYED_PROFESSIONAL,4.20,117429.09,1850350.92,36,0.19,731,0,VEHICLE_PURCHASE,NO,0
APP_002453,59,CONTRACTUAL,6.60,178450.57,1430540.49,84,0.64,821,0,DEBT_CONSOLIDATION,NO,1
APP_002454,34,CONTRACTUAL,10.20,118303.67,329571.09,12,0.63,659,1,VEHICLE_PURCHASE,YES,1
APP_002455,29,CONTRACTUAL,1.70,167568.68,578412.26,24,0.57,836,3,MEDICAL_EMERGENCY,NO,1
APP_002456,40,SALARIED_MNC,16.30,320430.21,2339908.71,84,0.72,605,3,MEDICAL_EMERGENCY,YES,1
APP_002457,28,CONTRACTUAL,11.00,306267.62,1287036.29,36,0.56,582,0,DEBT_CONSOLIDATION,NO,1
APP_002458,33,CONTRACTUAL,17.10,94506.13,310669.48,24,0.16,836,3,DEBT_CONSOLIDATION,YES,0
APP_002459,61,SALARIED_GOVT,4.10,83512.89,1605578.14,120,0.71,601,1,DEBT_CONSOLIDATION,YES,1
APP_002460,56,BUSINESS_OWNER,6.70,131388.23,1425366.82,24,0.55,669,4,HOME_RENOVATION,YES,0
APP_002461,36,BUSINESS_OWNER,18.50,188564.96,368931.10,60,0.21,730,2,EDUCATION,NO,0
APP_002462,49,CONTRACTUAL,13.50,282806.96,343235.10,36,0.26,748,3,BUSINESS_EXPANSION,YES,0
APP_002463,21,SALARIED_MNC,22.40,318084.74,939326.41,48,0.12,610,4,VEHICLE_PURCHASE,NO,1
APP_002464,53,CONTRACTUAL,7.80,38879.11,2106570.83,24,0.56,776,5,HOME_RENOVATION,NO,1
APP_002465,60,BUSINESS_OWNER,10.90,328041.44,403170.24,84,0.23,635,4,EDUCATION,NO,1
APP_002466,39,SELF_EMPLOYED_PROFESSIONAL,5.30,284456.73,142118.77,84,0.50,685,4,VEHICLE_PURCHASE,YES,0
APP_002467,41,SELF_EMPLOYED_PROFESSIONAL,21.30,257123.68,1455379.44,120,0.70,615,3,VEHICLE_PURCHASE,YES,1
APP_002468,60,SALARIED_GOVT,0.70,310272.57,1206628.93,12,0.48,789,5,HOME_RENOVATION,NO,0
APP_002469,52,SALARIED_GOVT,18.60,235153.90,1626200.61,12,0.36,617,1,HOME_RENOVATION,YES,1
APP_002470,55,SALARIED_MNC,15.20,150176.36,2061534.00,24,0.24,594,0,HOME_RENOVATION,NO,1
APP_002471,24,SALARIED_MNC,20.60,346176.91,1501756.99,120,0.60,782,0,DEBT_CONSOLIDATION,NO,1
APP_002472,36,SALARIED_GOVT,9.70,78420.90,326186.53,84,0.37,584,2,DEBT_CONSOLIDATION,NO,1
APP_002473,30,SELF_EMPLOYED_PROFESSIONAL,23.20,202768.35,1212273.14,48,0.17,678,4,BUSINESS_EXPANSION,NO,0
APP_002474,32,BUSINESS_OWNER,21.40,228437.48,2019629.99,60,0.38,784,3,BUSINESS_EXPANSION,YES,0
APP_002475,27,SELF_EMPLOYED_PROFESSIONAL,10.60,152294.56,1091280.63,84,0.59,643,4,DEBT_CONSOLIDATION,NO,1
APP_002476,21,SALARIED_GOVT,7.70,318247.63,795115.69,48,0.17,753,0,BUSINESS_EXPANSION,NO,0
APP_002477,31,SALARIED_GOVT,22.40,330501.28,1488527.11,12,0.58,712,1,VEHICLE_PURCHASE,NO,1
APP_002478,30,CONTRACTUAL,23.90,272205.85,1065685.16,24,0.15,620,2,DEBT_CONSOLIDATION,YES,1
APP_002479,33,SALARIED_MNC,22.20,247306.99,2296207.04,48,0.23,617,1,BUSINESS_EXPANSION,NO,1
APP_002480,54,SELF_EMPLOYED_PROFESSIONAL,19.40,161796.18,194541.16,120,0.57,567,2,EDUCATION,NO,1
APP_002481,55,SALARIED_GOVT,14.90,74270.97,2310161.84,12,0.43,663,1,BUSINESS_EXPANSION,NO,0
APP_002482,30,CONTRACTUAL,20.80,234669.73,1324359.13,120,0.59,763,3,EDUCATION,NO,1
APP_002483,40,BUSINESS_OWNER,5.10,220588.87,294030.22,48,0.54,585,3,MEDICAL_EMERGENCY,YES,1
APP_002484,33,CONTRACTUAL,6.20,318512.01,987946.20,120,0.67,656,0,HOME_RENOVATION,YES,1
APP_002485,62,BUSINESS_OWNER,20.50,140844.65,2388741.88,12,0.37,701,5,BUSINESS_EXPANSION,YES,0
APP_002486,32,SELF_EMPLOYED_PROFESSIONAL,0.90,76681.37,669421.30,60,0.42,671,2,HOME_RENOVATION,NO,0
APP_002487,43,SELF_EMPLOYED_PROFESSIONAL,24.30,163055.89,881808.27,48,0.51,800,0,DEBT_CONSOLIDATION,NO,0
APP_002488,47,BUSINESS_OWNER,15.50,75582.39,1922932.99,48,0.15,788,3,BUSINESS_EXPANSION,YES,0
APP_002489,41,SELF_EMPLOYED_PROFESSIONAL,16.50,193537.08,237043.03,120,0.17,614,3,VEHICLE_PURCHASE,YES,1
APP_002490,60,SALARIED_GOVT,5.60,67726.27,1179442.01,12,0.33,618,0,VEHICLE_PURCHASE,YES,1
APP_002491,46,SALARIED_MNC,18.50,63469.51,1114147.26,48,0.27,674,2,VEHICLE_PURCHASE,YES,0
APP_002492,35,CONTRACTUAL,23.70,55543.73,712170.86,120,0.67,676,4,DEBT_CONSOLIDATION,YES,1
APP_002493,25,CONTRACTUAL,6.20,97894.69,387624.04,48,0.49,616,1,EDUCATION,YES,1
APP_002494,58,SELF_EMPLOYED_PROFESSIONAL,17.80,29395.62,877047.56,84,0.27,844,5,BUSINESS_EXPANSION,NO,1
APP_002495,43,SALARIED_GOVT,10.70,124481.54,1364870.77,84,0.11,655,1,BUSINESS_EXPANSION,YES,0
APP_002496,41,CONTRACTUAL,4.30,205956.16,1784354.82,120,0.59,729,3,VEHICLE_PURCHASE,NO,1
APP_002497,49,CONTRACTUAL,4.80,165761.85,530721.92,36,0.54,571,0,BUSINESS_EXPANSION,NO,1
APP_002498,46,SALARIED_GOVT,4.40,266896.11,2392186.98,12,0.44,638,1,HOME_RENOVATION,NO,1
APP_002499,42,SALARIED_GOVT,16.10,106693.30,918709.90,60,0.56,623,2,MEDICAL_EMERGENCY,YES,1
APP_002500,33,CONTRACTUAL,9.90,49756.29,850332.52,24,0.66,607,1,HOME_RENOVATION,YES,1
APP_002501,57,SELF_EMPLOYED_PROFESSIONAL,5.50,75039.77,1070197.52,48,0.53,821,3,HOME_RENOVATION,NO,0
APP_002502,22,SELF_EMPLOYED_PROFESSIONAL,19.40,118674.99,2474234.29,120,0.13,808,3,VEHICLE_PURCHASE,YES,0
APP_002503,57,BUSINESS_OWNER,3.60,127504.60,2334382.42,84,0.42,551,1,MEDICAL_EMERGENCY,NO,1
APP_002504,31,BUSINESS_OWNER,5.50,135590.51,1935642.47,12,0.47,773,3,EDUCATION,NO,0
APP_002505,36,BUSINESS_OWNER,16.90,343065.17,1735963.76,12,0.49,621,1,VEHICLE_PURCHASE,YES,1
APP_002506,59,SALARIED_MNC,12.30,200042.16,351165.94,12,0.54,662,3,HOME_RENOVATION,YES,0
APP_002507,24,BUSINESS_OWNER,1.60,328384.53,1225079.70,24,0.42,560,4,EDUCATION,NO,1
APP_002508,24,CONTRACTUAL,13.00,84846.51,672441.84,84,0.17,665,4,BUSINESS_EXPANSION,YES,0
APP_002509,40,SALARIED_GOVT,20.50,223357.03,1645695.02,36,0.52,844,5,MEDICAL_EMERGENCY,YES,0
APP_002510,60,SELF_EMPLOYED_PROFESSIONAL,3.50,165592.16,793502.14,48,0.75,796,4,MEDICAL_EMERGENCY,YES,1
APP_002511,42,SALARIED_MNC,12.30,207308.67,1766066.54,12,0.52,751,4,EDUCATION,YES,0
APP_002512,30,SALARIED_GOVT,23.90,64529.54,2063454.47,120,0.55,701,3,BUSINESS_EXPANSION,YES,0
APP_002513,25,SELF_EMPLOYED_PROFESSIONAL,5.30,149585.67,1752666.51,84,0.70,822,3,VEHICLE_PURCHASE,YES,1
APP_002514,29,SELF_EMPLOYED_PROFESSIONAL,24.20,189928.56,255527.99,48,0.70,672,1,VEHICLE_PURCHASE,NO,1
APP_002515,29,SELF_EMPLOYED_PROFESSIONAL,7.60,48349.52,492214.19,60,0.75,682,0,MEDICAL_EMERGENCY,NO,1
APP_002516,56,CONTRACTUAL,1.70,343797.85,1571435.64,24,0.35,602,4,MEDICAL_EMERGENCY,NO,1
APP_002517,37,CONTRACTUAL,3.10,266782.76,1860199.81,60,0.73,596,3,EDUCATION,NO,1
APP_002518,49,SALARIED_MNC,4.80,53232.30,2410488.91,24,0.58,618,0,DEBT_CONSOLIDATION,YES,1
APP_002519,29,BUSINESS_OWNER,24.70,268517.85,202950.93,48,0.40,640,4,HOME_RENOVATION,NO,0
APP_002520,47,SELF_EMPLOYED_PROFESSIONAL,13.30,179179.35,1008811.76,24,0.19,582,1,MEDICAL_EMERGENCY,NO,1
APP_002521,22,SELF_EMPLOYED_PROFESSIONAL,11.50,55039.47,280346.47,12,0.64,681,1,VEHICLE_PURCHASE,NO,1
APP_002522,59,SALARIED_MNC,12.60,220724.27,596669.65,12,0.47,760,3,BUSINESS_EXPANSION,YES,0
APP_002523,21,BUSINESS_OWNER,9.00,75269.76,489749.98,60,0.70,557,4,DEBT_CONSOLIDATION,YES,1
APP_002524,29,BUSINESS_OWNER,16.40,63083.31,2239143.22,36,0.41,580,0,DEBT_CONSOLIDATION,YES,1
APP_002525,43,SALARIED_GOVT,17.50,337478.17,564969.97,12,0.44,653,2,BUSINESS_EXPANSION,NO,0
APP_002526,41,SALARIED_GOVT,20.30,331520.02,1853840.90,12,0.61,687,1,MEDICAL_EMERGENCY,NO,1
APP_002527,48,BUSINESS_OWNER,5.70,169405.93,1132602.02,24,0.38,643,2,EDUCATION,NO,0
APP_002528,42,CONTRACTUAL,4.70,171182.38,474994.01,60,0.24,774,2,VEHICLE_PURCHASE,YES,0
APP_002529,43,SALARIED_GOVT,16.00,164794.30,1712481.86,12,0.47,633,1,MEDICAL_EMERGENCY,YES,1
APP_002530,35,SELF_EMPLOYED_PROFESSIONAL,24.50,177802.57,187937.96,48,0.59,647,4,VEHICLE_PURCHASE,YES,1
APP_002531,55,SALARIED_MNC,13.80,125599.60,1504932.32,12,0.52,551,4,EDUCATION,NO,1
APP_002532,50,CONTRACTUAL,21.20,268976.18,502645.89,24,0.16,721,3,DEBT_CONSOLIDATION,NO,0
APP_002533,24,SALARIED_GOVT,12.90,30538.29,737816.85,48,0.74,782,2,EDUCATION,YES,1
APP_002534,37,CONTRACTUAL,20.80,125905.38,2260968.13,24,0.20,634,4,EDUCATION,NO,1
APP_002535,50,BUSINESS_OWNER,21.80,193774.28,957167.86,60,0.28,740,1,MEDICAL_EMERGENCY,NO,0
APP_002536,53,BUSINESS_OWNER,21.70,164212.05,241656.02,36,0.29,689,3,MEDICAL_EMERGENCY,NO,0
APP_002537,24,BUSINESS_OWNER,21.90,54645.83,689676.21,36,0.36,584,5,MEDICAL_EMERGENCY,YES,1
APP_002538,34,SELF_EMPLOYED_PROFESSIONAL,1.20,28250.31,850786.72,24,0.62,788,5,HOME_RENOVATION,NO,1
APP_002539,55,BUSINESS_OWNER,18.60,133135.15,529215.61,84,0.23,588,3,HOME_RENOVATION,NO,1
APP_002540,54,CONTRACTUAL,5.20,84909.67,477090.90,120,0.37,696,4,MEDICAL_EMERGENCY,NO,0
APP_002541,36,BUSINESS_OWNER,19.50,266965.45,1534924.93,36,0.15,800,5,DEBT_CONSOLIDATION,NO,0
APP_002542,55,SALARIED_GOVT,8.90,59257.58,1069060.81,60,0.52,671,0,EDUCATION,NO,0
APP_002543,50,SALARIED_MNC,1.50,36517.01,331441.40,36,0.19,792,2,BUSINESS_EXPANSION,YES,0
APP_002544,45,SALARIED_GOVT,1.80,198802.55,203196.96,24,0.17,728,1,EDUCATION,YES,0
APP_002545,38,CONTRACTUAL,17.50,314764.93,379308.14,120,0.38,630,0,MEDICAL_EMERGENCY,YES,1
APP_002546,42,CONTRACTUAL,14.30,295750.07,1484708.45,36,0.47,640,0,BUSINESS_EXPANSION,NO,0
APP_002547,62,BUSINESS_OWNER,9.10,253996.39,2216904.70,60,0.71,736,4,VEHICLE_PURCHASE,YES,1
APP_002548,49,SELF_EMPLOYED_PROFESSIONAL,0.90,282259.40,946179.77,24,0.28,840,5,HOME_RENOVATION,NO,0
APP_002549,48,SELF_EMPLOYED_PROFESSIONAL,2.20,255894.62,1553522.56,24,0.57,577,3,HOME_RENOVATION,YES,1
APP_002550,42,SALARIED_GOVT,10.40,51686.64,1173020.60,36,0.49,776,2,BUSINESS_EXPANSION,YES,0
APP_002551,60,SALARIED_GOVT,21.70,32644.04,1804234.96,84,0.34,717,2,HOME_RENOVATION,NO,1
APP_002552,43,CONTRACTUAL,23.00,345569.21,705049.07,48,0.31,564,4,EDUCATION,NO,1
APP_002553,61,BUSINESS_OWNER,12.00,266054.23,2038661.65,12,0.42,794,5,BUSINESS_EXPANSION,NO,0
APP_002554,37,SELF_EMPLOYED_PROFESSIONAL,19.60,289830.60,1617277.11,12,0.35,814,3,BUSINESS_EXPANSION,NO,0
APP_002555,41,BUSINESS_OWNER,6.20,329156.52,2462560.77,120,0.17,814,1,MEDICAL_EMERGENCY,YES,0
APP_002556,24,BUSINESS_OWNER,9.20,279150.40,326317.79,60,0.55,558,3,HOME_RENOVATION,NO,1
APP_002557,50,BUSINESS_OWNER,3.60,335708.10,978502.29,48,0.40,794,2,EDUCATION,YES,0
APP_002558,51,SELF_EMPLOYED_PROFESSIONAL,14.10,98259.73,1554766.92,120,0.36,606,3,VEHICLE_PURCHASE,NO,1
APP_002559,41,CONTRACTUAL,16.80,299024.95,1065569.38,24,0.21,766,4,BUSINESS_EXPANSION,NO,0
APP_002560,47,BUSINESS_OWNER,3.10,212904.00,1947793.80,36,0.30,554,1,VEHICLE_PURCHASE,YES,1
APP_002561,25,CONTRACTUAL,17.10,41248.01,1224784.45,84,0.75,697,5,MEDICAL_EMERGENCY,NO,1
APP_002562,44,BUSINESS_OWNER,14.20,132624.57,1578803.18,60,0.53,750,5,BUSINESS_EXPANSION,YES,0
APP_002563,32,SELF_EMPLOYED_PROFESSIONAL,3.20,332444.64,1203835.53,12,0.63,576,1,VEHICLE_PURCHASE,NO,1
APP_002564,37,SELF_EMPLOYED_PROFESSIONAL,10.40,212124.21,1709027.21,12,0.70,821,4,EDUCATION,NO,1
APP_002565,33,BUSINESS_OWNER,0.50,83274.82,370355.17,24,0.73,585,4,HOME_RENOVATION,NO,1
APP_002566,54,CONTRACTUAL,10.00,159757.97,1050052.73,12,0.70,840,4,MEDICAL_EMERGENCY,NO,1
APP_002567,56,BUSINESS_OWNER,16.20,93455.74,295908.12,12,0.11,611,5,HOME_RENOVATION,NO,1
APP_002568,43,SELF_EMPLOYED_PROFESSIONAL,6.80,275602.64,2093302.72,36,0.53,740,5,BUSINESS_EXPANSION,YES,0
APP_002569,56,SALARIED_MNC,12.80,111219.60,2390322.68,60,0.35,788,5,VEHICLE_PURCHASE,NO,0
APP_002570,55,SELF_EMPLOYED_PROFESSIONAL,4.60,121734.47,1609651.92,24,0.69,844,2,MEDICAL_EMERGENCY,NO,1
APP_002571,31,SALARIED_GOVT,23.70,270885.30,717883.70,24,0.26,586,1,HOME_RENOVATION,NO,1
APP_002572,41,SALARIED_MNC,3.00,230356.57,1212115.52,120,0.28,750,0,DEBT_CONSOLIDATION,YES,0
APP_002573,49,SALARIED_GOVT,8.20,116167.44,1506178.01,12,0.26,613,1,VEHICLE_PURCHASE,NO,1
APP_002574,43,SELF_EMPLOYED_PROFESSIONAL,6.60,39270.50,94120.59,120,0.62,559,1,MEDICAL_EMERGENCY,NO,1
APP_002575,21,SALARIED_GOVT,22.00,304111.82,885894.78,48,0.63,791,4,DEBT_CONSOLIDATION,NO,1
APP_002576,48,BUSINESS_OWNER,16.80,217753.59,1877052.61,120,0.63,658,3,MEDICAL_EMERGENCY,YES,1
APP_002577,28,SELF_EMPLOYED_PROFESSIONAL,5.40,281372.81,2184449.76,120,0.25,586,0,MEDICAL_EMERGENCY,YES,1
APP_002578,57,SALARIED_MNC,4.30,187138.43,2492263.06,24,0.58,559,5,EDUCATION,NO,1
APP_002579,27,SALARIED_GOVT,15.80,83350.35,247971.24,60,0.15,726,4,EDUCATION,NO,0
APP_002580,37,SALARIED_MNC,23.00,290856.21,429505.58,12,0.54,823,2,HOME_RENOVATION,YES,0
APP_002581,54,SALARIED_MNC,23.30,232827.45,2332785.65,60,0.57,622,3,VEHICLE_PURCHASE,NO,1
APP_002582,35,SELF_EMPLOYED_PROFESSIONAL,10.00,153084.66,1988216.35,24,0.12,673,0,BUSINESS_EXPANSION,NO,0
APP_002583,50,SELF_EMPLOYED_PROFESSIONAL,15.20,232750.45,2277399.02,12,0.12,625,3,VEHICLE_PURCHASE,NO,1
APP_002584,48,BUSINESS_OWNER,24.10,167779.44,851561.05,12,0.61,586,0,MEDICAL_EMERGENCY,YES,1
APP_002585,46,SALARIED_GOVT,2.00,349566.60,518276.41,60,0.70,672,2,EDUCATION,NO,1
APP_002586,27,BUSINESS_OWNER,24.80,256804.41,1038481.92,24,0.72,781,2,HOME_RENOVATION,YES,1
APP_002587,53,BUSINESS_OWNER,11.80,299693.30,2221733.87,60,0.16,782,2,MEDICAL_EMERGENCY,NO,0
APP_002588,50,CONTRACTUAL,18.90,299621.68,995582.40,36,0.22,754,1,BUSINESS_EXPANSION,NO,0
APP_002589,46,SALARIED_MNC,8.70,226222.73,969081.88,12,0.71,647,4,MEDICAL_EMERGENCY,NO,1
APP_002590,50,SALARIED_GOVT,12.80,214106.59,243404.11,60,0.63,649,2,HOME_RENOVATION,YES,1
APP_002591,47,SALARIED_GOVT,22.20,226170.48,2448768.85,48,0.16,768,3,VEHICLE_PURCHASE,NO,0
APP_002592,51,CONTRACTUAL,22.90,39496.65,511279.96,48,0.39,737,5,VEHICLE_PURCHASE,YES,1
APP_002593,42,SALARIED_GOVT,24.60,141283.85,1352739.39,12,0.49,718,2,EDUCATION,NO,0
APP_002594,34,SALARIED_GOVT,13.30,217095.45,232102.14,84,0.29,689,2,MEDICAL_EMERGENCY,NO,0
APP_002595,24,SALARIED_MNC,0.60,46855.62,1609617.44,84,0.23,824,0,DEBT_CONSOLIDATION,YES,0
APP_002596,55,SALARIED_MNC,19.50,277327.86,2377438.27,36,0.74,817,2,VEHICLE_PURCHASE,YES,1
APP_002597,54,CONTRACTUAL,22.00,269745.14,2271266.81,120,0.15,641,2,MEDICAL_EMERGENCY,YES,0
APP_002598,44,SALARIED_GOVT,20.50,191522.58,93874.09,24,0.71,779,0,DEBT_CONSOLIDATION,YES,1
APP_002599,47,SALARIED_MNC,22.40,125016.75,1100204.16,60,0.40,687,3,HOME_RENOVATION,NO,0
APP_002600,32,CONTRACTUAL,12.00,285516.96,827597.95,120,0.63,721,1,HOME_RENOVATION,YES,1
APP_002601,59,BUSINESS_OWNER,18.80,182551.60,871924.97,84,0.73,616,3,HOME_RENOVATION,YES,1
APP_002602,23,CONTRACTUAL,18.60,145890.00,2307243.14,12,0.61,559,4,MEDICAL_EMERGENCY,YES,1
APP_002603,34,SALARIED_MNC,12.10,271612.24,288957.81,120,0.27,709,0,MEDICAL_EMERGENCY,YES,0
APP_002604,41,BUSINESS_OWNER,15.30,215546.24,779556.98,120,0.11,633,4,HOME_RENOVATION,YES,1
APP_002605,45,SALARIED_GOVT,21.20,187292.49,168918.73,24,0.51,703,3,DEBT_CONSOLIDATION,NO,0
APP_002606,37,SALARIED_MNC,5.70,184249.76,2364301.60,12,0.71,655,4,HOME_RENOVATION,NO,1
APP_002607,53,SALARIED_MNC,14.40,209354.49,2342606.14,24,0.67,737,4,VEHICLE_PURCHASE,YES,1
APP_002608,32,SALARIED_GOVT,14.10,75706.39,2434405.04,120,0.61,835,1,EDUCATION,NO,1
APP_002609,34,SALARIED_MNC,24.00,54048.04,1843556.72,48,0.38,554,4,EDUCATION,YES,1
APP_002610,61,SELF_EMPLOYED_PROFESSIONAL,0.80,54377.73,1910817.51,24,0.16,578,5,HOME_RENOVATION,YES,1
APP_002611,30,BUSINESS_OWNER,17.60,204457.38,491800.67,120,0.11,705,4,EDUCATION,YES,0
APP_002612,21,CONTRACTUAL,24.30,339125.97,1894988.31,60,0.14,741,0,EDUCATION,NO,0
APP_002613,31,SELF_EMPLOYED_PROFESSIONAL,14.00,251052.24,2249384.04,84,0.49,788,5,MEDICAL_EMERGENCY,NO,0
APP_002614,45,CONTRACTUAL,17.60,97265.27,1403090.12,48,0.71,831,1,DEBT_CONSOLIDATION,YES,1
APP_002615,36,BUSINESS_OWNER,13.60,313985.42,2358047.82,12,0.43,823,4,DEBT_CONSOLIDATION,YES,0
APP_002616,58,CONTRACTUAL,8.80,195832.24,1395746.19,84,0.43,707,1,EDUCATION,YES,0
APP_002617,56,CONTRACTUAL,9.40,210266.27,2096543.35,36,0.12,835,3,HOME_RENOVATION,NO,0
APP_002618,42,SELF_EMPLOYED_PROFESSIONAL,8.20,323946.65,1438854.24,12,0.33,642,5,DEBT_CONSOLIDATION,NO,0
APP_002619,37,BUSINESS_OWNER,8.10,62189.12,550824.83,48,0.30,574,5,HOME_RENOVATION,YES,1
APP_002620,31,SELF_EMPLOYED_PROFESSIONAL,1.50,184921.95,544033.07,36,0.54,660,4,BUSINESS_EXPANSION,NO,0
APP_002621,47,SALARIED_MNC,0.70,148110.77,1340867.38,36,0.44,639,5,DEBT_CONSOLIDATION,NO,1
APP_002622,50,SALARIED_GOVT,16.10,48376.89,2351647.76,12,0.18,786,5,EDUCATION,NO,0
APP_002623,25,CONTRACTUAL,21.80,51798.87,439331.29,24,0.19,821,3,DEBT_CONSOLIDATION,NO,0
APP_002624,51,SELF_EMPLOYED_PROFESSIONAL,8.00,54216.00,1094224.02,24,0.59,712,2,VEHICLE_PURCHASE,NO,1
APP_002625,37,CONTRACTUAL,19.90,325310.69,747966.81,120,0.31,742,1,VEHICLE_PURCHASE,YES,0
APP_002626,52,CONTRACTUAL,20.40,154854.44,983659.20,120,0.17,699,0,EDUCATION,YES,0
APP_002627,58,SALARIED_GOVT,18.40,55226.16,1451687.67,24,0.42,697,4,DEBT_CONSOLIDATION,NO,0
APP_002628,26,SALARIED_MNC,20.20,87317.37,360643.74,48,0.30,631,3,MEDICAL_EMERGENCY,NO,1
APP_002629,28,SALARIED_MNC,5.10,95325.37,1555314.87,60,0.53,748,1,DEBT_CONSOLIDATION,NO,0
APP_002630,47,BUSINESS_OWNER,2.20,168591.38,1229660.90,84,0.40,634,1,HOME_RENOVATION,NO,1
APP_002631,49,SELF_EMPLOYED_PROFESSIONAL,6.60,204106.65,790277.69,84,0.34,589,3,HOME_RENOVATION,YES,1
APP_002632,34,BUSINESS_OWNER,22.90,155689.06,1376718.40,12,0.67,683,1,MEDICAL_EMERGENCY,YES,1
APP_002633,48,SELF_EMPLOYED_PROFESSIONAL,7.50,273425.89,865225.79,36,0.51,698,4,MEDICAL_EMERGENCY,YES,0
APP_002634,50,CONTRACTUAL,6.90,167794.28,2273806.47,120,0.43,613,3,HOME_RENOVATION,YES,1
APP_002635,32,SALARIED_GOVT,17.00,277359.61,1389812.92,36,0.69,797,0,EDUCATION,NO,1
APP_002636,45,SALARIED_MNC,15.60,245058.79,2431302.77,84,0.61,699,0,BUSINESS_EXPANSION,YES,1
APP_002637,56,SALARIED_MNC,4.70,43505.70,74775.31,36,0.21,625,2,BUSINESS_EXPANSION,YES,1
APP_002638,42,SELF_EMPLOYED_PROFESSIONAL,19.20,204214.34,1275128.06,84,0.53,572,0,MEDICAL_EMERGENCY,NO,1
APP_002639,59,CONTRACTUAL,2.60,131834.11,841880.85,60,0.52,816,1,VEHICLE_PURCHASE,NO,0
APP_002640,28,SALARIED_GOVT,5.90,106356.41,1212512.65,120,0.60,592,0,EDUCATION,YES,1
APP_002641,39,CONTRACTUAL,15.10,66388.80,2078338.17,24,0.63,560,0,DEBT_CONSOLIDATION,YES,1
APP_002642,25,CONTRACTUAL,9.30,220441.68,608223.80,120,0.25,700,0,DEBT_CONSOLIDATION,YES,0
APP_002643,30,CONTRACTUAL,5.80,124137.80,1096628.36,48,0.42,610,4,DEBT_CONSOLIDATION,NO,1
APP_002644,56,SALARIED_GOVT,16.30,179557.68,1828089.24,24,0.49,701,0,BUSINESS_EXPANSION,NO,0
APP_002645,59,CONTRACTUAL,3.70,28261.47,203790.87,12,0.52,781,3,MEDICAL_EMERGENCY,YES,0
APP_002646,38,SALARIED_GOVT,2.10,96159.87,1213059.12,48,0.61,687,0,EDUCATION,NO,1
APP_002647,33,CONTRACTUAL,19.60,228679.05,2055990.22,84,0.47,753,3,EDUCATION,YES,0
