ApplicantID,EmploymentType,AnnualIncome_USD,CreditScore_FICO,LoanAmount_USD,LoanTerm_Months,DebtToIncome_Ratio,InterestRate_Pct,ExistingLiabilities_Count,HomeOwnership,LoanPurpose,MissedPaymentsLast2Yrs,LoanDefaultRisk
APP_12684,Salaried_Corporate,69607.52,666,57255.81,60,0.49,12.11,2,Mortgage,Debt_Consolidation,0,0
APP_12685,Small_Business_Owner,79970.39,574,53720.47,36,0.35,16.94,1,Mortgage,Debt_Consolidation,4,0
APP_12686,Retired,65394.32,563,16154.75,36,0.14,15.05,0,Own_Outright,Home_Improvement,1,0
APP_12687,Salaried_Corporate,32442.10,691,11621.30,48,0.26,12.38,2,Own_Outright,Home_Improvement,0,0
APP_12688,Salaried_Corporate,90339.28,741,70250.25,36,0.41,8.96,0,Rent,Home_Improvement,1,1
APP_12689,Government_Public,118281.26,706,86435.08,12,0.54,10.05,3,Mortgage,Debt_Consolidation,0,0
APP_12690,Small_Business_Owner,133233.14,811,52829.10,48,0.26,6.15,4,Mortgage,Medical_Emergency,0,0
APP_12691,Small_Business_Owner,90239.05,688,58331.73,36,0.48,11.06,1,Mortgage,Debt_Consolidation,0,1
APP_12692,Retired,58630.47,711,12932.09,36,0.12,11.27,1,Rent,Debt_Consolidation,0,0
APP_12693,Small_Business_Owner,74482.64,689,18938.78,36,0.13,10.89,3,Own_Outright,Auto_Purchase,0,0
APP_12694,Self_Employed_Professional,147836.79,639,115401.14,24,0.59,13.93,0,Mortgage,Business_Expansion,1,1
APP_12695,Small_Business_Owner,59827.33,679,31730.08,36,0.35,11.06,2,Mortgage,Business_Expansion,0,0
APP_12696,Self_Employed_Professional,38674.01,745,9488.15,36,0.11,9.20,5,Mortgage,Medical_Emergency,1,0
APP_12697,Salaried_Corporate,178832.77,747,88234.54,84,0.37,8.77,1,Rent,Debt_Consolidation,0,0
APP_12698,Salaried_Corporate,41850.09,713,19869.48,36,0.24,11.87,1,Own_Outright,Education_Tuition,0,0
APP_12699,Small_Business_Owner,32620.02,793,27655.44,36,0.48,7.96,1,Rent,Medical_Emergency,1,0
APP_12700,Salaried_Corporate,76390.27,720,12240.75,36,0.14,10.39,1,Mortgage,Business_Expansion,0,0
APP_12701,Government_Public,79534.61,711,53108.92,48,0.32,10.27,3,Own_Outright,Home_Improvement,0,0
APP_12702,Salaried_Corporate,81318.27,788,55251.28,36,0.41,7.26,2,Own_Outright,Home_Improvement,0,0
APP_12703,Self_Employed_Professional,98244.35,644,68037.54,48,0.28,12.09,2,Mortgage,Debt_Consolidation,0,0
APP_12704,Salaried_Corporate,61527.87,783,42719.63,60,0.43,8.96,1,Mortgage,Debt_Consolidation,0,0
APP_12705,Salaried_Corporate,61928.08,627,40052.09,36,0.58,12.21,2,Mortgage,Medical_Emergency,0,0
APP_12706,Salaried_Corporate,51126.39,673,22836.36,60,0.31,11.56,2,Rent,Business_Expansion,0,0
APP_12707,Small_Business_Owner,70372.59,571,12990.24,36,0.16,16.22,4,Own_Outright,Home_Improvement,2,0
APP_12708,Salaried_Corporate,84445.96,706,69863.14,48,0.56,9.33,2,Own_Outright,Debt_Consolidation,0,0
APP_12709,Salaried_Corporate,99513.54,776,31797.77,48,0.12,8.30,3,Own_Outright,Home_Improvement,0,0
APP_12710,Government_Public,44178.31,629,16065.90,36,0.24,12.74,3,Mortgage,Debt_Consolidation,0,0
APP_12711,Self_Employed_Professional,37767.13,672,9703.20,36,0.13,11.91,1,Rent,Business_Expansion,0,0
APP_12712,Small_Business_Owner,98542.62,676,37666.39,36,0.23,11.61,5,Rent,Debt_Consolidation,0,0
APP_12713,Small_Business_Owner,52153.36,676,19790.81,36,0.19,9.94,7,Mortgage,Debt_Consolidation,0,0
APP_12714,Self_Employed_Professional,42475.30,622,17066.04,36,0.17,14.20,1,Rent,Home_Improvement,0,0
APP_12715,Salaried_Corporate,28780.12,692,12447.46,36,0.21,10.38,2,Mortgage,Home_Improvement,0,0
APP_12716,Salaried_Corporate,124657.82,792,76978.59,36,0.36,7.14,2,Own_Outright,Auto_Purchase,0,0
APP_12717,Salaried_Corporate,74910.46,657,62146.76,36,0.70,12.47,2,Own_Outright,Home_Improvement,0,1
APP_12718,Salaried_Corporate,84581.48,705,43617.77,36,0.42,11.01,3,Rent,Education_Tuition,0,0
APP_12719,Self_Employed_Professional,80566.50,704,68148.50,60,0.32,11.10,1,Mortgage,Medical_Emergency,0,0
APP_12720,Government_Public,72812.38,664,13730.19,36,0.15,12.81,4,Mortgage,Debt_Consolidation,0,0
APP_12721,Self_Employed_Professional,65483.41,708,27044.03,36,0.15,8.62,2,Rent,Debt_Consolidation,0,0
APP_12722,Salaried_Corporate,64110.97,665,10970.43,84,0.07,12.53,1,Rent,Home_Improvement,0,0
APP_12723,Government_Public,42633.33,717,24220.74,12,0.46,10.28,5,Rent,Home_Improvement,0,1
APP_12724,Salaried_Corporate,29898.90,685,24977.32,24,0.49,10.98,1,Mortgage,Home_Improvement,0,0
APP_12725,Salaried_Corporate,181776.43,599,54273.27,60,0.16,14.72,2,Own_Outright,Debt_Consolidation,0,0
APP_12726,Salaried_Corporate,67311.74,573,43909.44,48,0.38,16.18,2,Own_Outright,Debt_Consolidation,1,1
APP_12727,Government_Public,54344.74,551,37182.34,36,0.46,15.53,1,Mortgage,Debt_Consolidation,1,1
APP_12728,Self_Employed_Professional,46146.09,663,10267.16,24,0.16,13.33,2,Mortgage,Auto_Purchase,0,0
APP_12729,Self_Employed_Professional,106118.55,744,48059.24,36,0.34,10.22,1,Rent,Medical_Emergency,0,0
APP_12730,Small_Business_Owner,70624.08,643,17502.28,48,0.10,13.23,3,Mortgage,Debt_Consolidation,0,0
APP_12731,Self_Employed_Professional,44867.44,674,17791.25,36,0.18,10.84,0,Mortgage,Home_Improvement,0,0
APP_12732,Salaried_Corporate,57721.80,648,41258.57,60,0.44,14.48,0,Mortgage,Business_Expansion,0,0
APP_12733,Self_Employed_Professional,76121.61,636,26904.29,36,0.31,13.41,4,Own_Outright,Debt_Consolidation,0,0
APP_12734,Salaried_Corporate,55604.33,833,44668.41,36,0.65,6.23,2,Rent,Debt_Consolidation,0,0
APP_12735,Salaried_Corporate,95490.97,638,66210.61,24,0.32,13.20,0,Mortgage,Home_Improvement,0,0
APP_12736,Self_Employed_Professional,172101.78,602,57521.98,36,0.17,14.84,3,Rent,Debt_Consolidation,1,1
APP_12737,Salaried_Corporate,54727.27,632,24536.09,60,0.26,14.07,2,Mortgage,Debt_Consolidation,0,0
APP_12738,Government_Public,58207.72,695,33901.27,24,0.50,11.04,3,Mortgage,Business_Expansion,0,0
APP_12739,Salaried_Corporate,45548.46,653,26177.36,36,0.54,11.58,0,Mortgage,Auto_Purchase,0,1
APP_12740,Salaried_Corporate,61754.80,709,33602.11,36,0.21,11.39,3,Own_Outright,Auto_Purchase,0,0
APP_12741,Self_Employed_Professional,27387.20,643,11320.47,36,0.27,12.28,1,Employer_Provided,Business_Expansion,2,0
APP_12742,Small_Business_Owner,108521.41,652,87991.87,12,0.46,11.80,1,Rent,Debt_Consolidation,1,0
APP_12743,Salaried_Corporate,36301.91,644,7679.08,36,0.12,12.84,2,Mortgage,Education_Tuition,0,0
APP_12744,Government_Public,46035.22,684,27305.97,84,0.39,11.09,0,Employer_Provided,Business_Expansion,0,0
APP_12745,Salaried_Corporate,68714.56,736,12018.59,24,0.14,9.90,2,Own_Outright,Medical_Emergency,0,0
APP_12746,Salaried_Corporate,122988.39,743,66291.39,36,0.38,9.80,2,Own_Outright,Education_Tuition,1,0
APP_12747,Salaried_Corporate,45052.52,781,12570.34,24,0.17,7.60,5,Rent,Auto_Purchase,1,0
APP_12748,Government_Public,60839.70,605,12716.16,36,0.16,14.39,2,Rent,Debt_Consolidation,2,0
APP_12749,Salaried_Corporate,75514.91,622,14118.42,24,0.11,13.30,0,Rent,Debt_Consolidation,0,0
APP_12750,Salaried_Corporate,48912.60,630,40055.72,84,0.61,14.01,1,Mortgage,Medical_Emergency,0,1
APP_12751,Salaried_Corporate,62678.96,690,15037.23,48,0.11,11.64,2,Mortgage,Home_Improvement,0,0
APP_12752,Self_Employed_Professional,32346.99,620,12990.66,36,0.22,14.33,3,Rent,Home_Improvement,0,0
APP_12753,Salaried_Corporate,52184.41,645,25007.99,12,0.33,12.63,1,Own_Outright,Debt_Consolidation,0,1
APP_12754,Salaried_Corporate,115117.08,734,19232.58,36,0.15,9.87,5,Rent,Debt_Consolidation,0,0
APP_12755,Small_Business_Owner,95515.99,760,76149.47,48,0.29,9.14,4,Rent,Debt_Consolidation,1,0
APP_12756,Government_Public,54192.94,735,8710.11,36,0.13,10.23,1,Rent,Home_Improvement,0,0
APP_12757,Salaried_Corporate,41945.08,711,33055.51,48,0.51,11.02,0,Mortgage,Debt_Consolidation,0,0
APP_12758,Salaried_Corporate,60140.40,647,10359.50,48,0.14,12.69,2,Mortgage,Debt_Consolidation,0,0
APP_12759,Salaried_Corporate,34246.95,691,14972.88,60,0.18,10.29,2,Mortgage,Business_Expansion,0,0
APP_12760,Government_Public,60563.88,764,42277.21,36,0.49,8.99,2,Mortgage,Home_Improvement,0,0
APP_12761,Self_Employed_Professional,55021.75,733,9207.61,60,0.10,10.06,0,Own_Outright,Business_Expansion,0,0
APP_12762,Salaried_Corporate,54123.73,748,38799.65,36,0.39,8.28,3,Own_Outright,Debt_Consolidation,1,0
APP_12763,Self_Employed_Professional,62098.68,752,29762.45,36,0.18,9.70,4,Mortgage,Home_Improvement,1,0
APP_12764,Salaried_Corporate,84250.51,669,40430.38,36,0.32,12.12,0,Own_Outright,Medical_Emergency,0,0
APP_12765,Salaried_Corporate,41465.20,731,11623.25,36,0.16,9.67,4,Mortgage,Business_Expansion,0,0
APP_12766,Retired,101818.03,665,31917.89,24,0.28,12.31,0,Own_Outright,Medical_Emergency,0,0
APP_12767,Salaried_Corporate,109794.05,729,77846.37,36,0.57,10.59,1,Own_Outright,Education_Tuition,1,0
APP_12768,Salaried_Corporate,178060.96,770,28004.87,24,0.06,9.62,1,Mortgage,Debt_Consolidation,0,0
APP_12769,Self_Employed_Professional,75610.34,791,28213.60,36,0.20,7.58,1,Own_Outright,Debt_Consolidation,0,0
APP_12770,Self_Employed_Professional,128394.87,729,48050.78,12,0.19,9.66,3,Own_Outright,Education_Tuition,1,0
APP_12771,Salaried_Corporate,102682.85,716,34870.17,36,0.26,10.80,4,Own_Outright,Home_Improvement,0,0
APP_12772,Self_Employed_Professional,72091.93,780,26496.35,36,0.26,6.94,3,Mortgage,Debt_Consolidation,0,0
APP_12773,Small_Business_Owner,38265.94,634,9022.24,12,0.13,13.94,1,Mortgage,Debt_Consolidation,0,0
APP_12774,Government_Public,98998.81,784,26402.65,36,0.13,6.79,6,Rent,Auto_Purchase,0,0
APP_12775,Salaried_Corporate,73709.00,698,39803.62,36,0.33,9.86,1,Employer_Provided,Debt_Consolidation,1,0
APP_12776,Salaried_Corporate,147902.58,699,80337.90,36,0.27,12.16,0,Mortgage,Home_Improvement,0,0
APP_12777,Retired,92327.15,661,73933.00,60,0.37,10.62,1,Mortgage,Debt_Consolidation,1,0
APP_12778,Small_Business_Owner,106416.84,614,55609.34,60,0.44,15.02,3,Rent,Debt_Consolidation,2,0
APP_12779,Self_Employed_Professional,51009.22,786,23285.24,36,0.42,9.05,2,Rent,Home_Improvement,0,0
APP_12780,Small_Business_Owner,73870.24,716,16000.45,36,0.17,10.58,1,Mortgage,Debt_Consolidation,0,0
APP_12781,Salaried_Corporate,27844.17,666,18523.21,36,0.26,12.59,6,Own_Outright,Medical_Emergency,0,0
APP_12782,Retired,84925.25,713,39256.21,36,0.42,9.16,4,Rent,Debt_Consolidation,0,0
APP_12783,Self_Employed_Professional,114461.75,668,77994.44,36,0.42,11.64,1,Mortgage,Auto_Purchase,0,0
APP_12784,Government_Public,123792.99,579,35337.24,24,0.14,15.51,4,Own_Outright,Home_Improvement,1,0
APP_12785,Self_Employed_Professional,56403.28,678,32751.04,60,0.47,11.94,2,Rent,Debt_Consolidation,0,0
APP_12786,Small_Business_Owner,29255.29,599,19219.65,12,0.23,14.87,3,Mortgage,Medical_Emergency,4,1
APP_12787,Salaried_Corporate,51952.13,705,20948.23,36,0.15,10.97,3,Rent,Home_Improvement,0,0
APP_12788,Salaried_Corporate,63893.50,793,31047.65,24,0.39,7.56,3,Rent,Debt_Consolidation,0,0
APP_12789,Salaried_Corporate,79535.96,648,15513.23,12,0.09,11.77,2,Rent,Debt_Consolidation,0,0
APP_12790,Government_Public,26549.14,741,9005.62,24,0.21,9.69,0,Own_Outright,Home_Improvement,0,0
APP_12791,Small_Business_Owner,63130.04,648,16738.28,36,0.18,11.84,8,Own_Outright,Debt_Consolidation,0,0
APP_12792,Self_Employed_Professional,41486.67,689,17103.25,36,0.39,10.99,2,Own_Outright,Auto_Purchase,1,0
APP_12793,Salaried_Corporate,126871.61,633,26951.06,60,0.12,14.40,1,Mortgage,Home_Improvement,0,0
APP_12794,Self_Employed_Professional,23139.21,730,16892.11,48,0.39,8.56,2,Mortgage,Debt_Consolidation,0,0
APP_12795,Self_Employed_Professional,104371.57,778,69253.11,48,0.42,7.99,1,Mortgage,Debt_Consolidation,1,0
APP_12796,Self_Employed_Professional,61587.40,703,46553.88,36,0.48,11.47,2,Mortgage,Debt_Consolidation,0,0
APP_12797,Small_Business_Owner,26341.40,725,21426.83,24,0.55,10.50,2,Rent,Debt_Consolidation,0,0
APP_12798,Salaried_Corporate,140764.16,725,76705.63,60,0.48,10.23,2,Rent,Home_Improvement,0,0
APP_12799,Self_Employed_Professional,121491.36,674,81595.29,36,0.52,11.28,2,Mortgage,Debt_Consolidation,1,1
APP_12800,Salaried_Corporate,116133.75,775,57264.89,48,0.43,9.24,1,Own_Outright,Home_Improvement,0,0
APP_12801,Salaried_Corporate,69002.87,656,48306.87,12,0.41,11.48,2,Own_Outright,Debt_Consolidation,0,1
APP_12802,Salaried_Corporate,48913.04,588,25713.88,36,0.43,15.46,3,Own_Outright,Business_Expansion,4,0
APP_12803,Small_Business_Owner,68138.51,630,45340.75,36,0.62,13.52,1,Own_Outright,Home_Improvement,1,0
APP_12804,Salaried_Corporate,84602.73,730,28978.50,36,0.14,9.18,0,Mortgage,Auto_Purchase,0,0
APP_12805,Salaried_Corporate,51839.45,665,32702.58,48,0.39,11.83,2,Mortgage,Home_Improvement,0,0
APP_12806,Self_Employed_Professional,44980.59,696,24963.30,60,0.39,12.48,2,Mortgage,Debt_Consolidation,1,0
APP_12807,Salaried_Corporate,82612.45,674,26839.65,60,0.23,10.89,1,Employer_Provided,Home_Improvement,0,0
APP_12808,Government_Public,72253.73,702,45517.48,48,0.41,9.40,0,Rent,Home_Improvement,0,0
APP_12809,Small_Business_Owner,100375.79,761,41073.30,60,0.34,8.18,0,Own_Outright,Medical_Emergency,0,0
APP_12810,Small_Business_Owner,131316.63,789,77516.91,60,0.28,8.02,1,Own_Outright,Education_Tuition,0,0
APP_12811,Salaried_Corporate,97280.46,627,59417.02,48,0.57,14.64,2,Own_Outright,Debt_Consolidation,0,0
APP_12812,Salaried_Corporate,39397.85,751,24420.78,48,0.52,9.07,4,Own_Outright,Debt_Consolidation,0,0
APP_12813,Salaried_Corporate,65785.34,703,41347.33,24,0.33,9.47,0,Mortgage,Auto_Purchase,1,0
APP_12814,Self_Employed_Professional,78758.42,610,34823.30,84,0.16,14.19,3,Mortgage,Debt_Consolidation,2,0
APP_12815,Salaried_Corporate,95238.30,722,55931.24,36,0.46,10.78,2,Mortgage,Auto_Purchase,0,0
APP_12816,Government_Public,97357.42,810,76398.59,36,0.29,7.19,4,Employer_Provided,Auto_Purchase,0,0
APP_12817,Retired,64465.24,642,12743.56,36,0.13,13.36,1,Rent,Auto_Purchase,1,0
APP_12818,Small_Business_Owner,53066.85,675,37053.07,60,0.49,10.28,5,Own_Outright,Debt_Consolidation,0,0
APP_12819,Salaried_Corporate,104183.53,586,25018.50,48,0.23,13.90,3,Rent,Debt_Consolidation,1,0
APP_12820,Small_Business_Owner,78427.64,682,37324.46,24,0.26,11.42,4,Own_Outright,Home_Improvement,0,0
APP_12821,Salaried_Corporate,75107.12,700,19892.43,36,0.21,11.79,3,Own_Outright,Debt_Consolidation,1,1
APP_12822,Retired,48189.90,818,33621.81,48,0.64,6.02,2,Rent,Education_Tuition,0,0
APP_12823,Salaried_Corporate,170232.00,629,29963.36,48,0.11,13.60,5,Mortgage,Home_Improvement,0,0
APP_12824,Small_Business_Owner,74018.41,753,47430.80,24,0.27,9.12,2,Mortgage,Home_Improvement,1,0
APP_12825,Salaried_Corporate,63635.82,710,27430.68,48,0.18,9.69,2,Own_Outright,Debt_Consolidation,0,0
APP_12826,Self_Employed_Professional,74020.50,835,24836.53,48,0.20,5.45,0,Mortgage,Home_Improvement,0,0
APP_12827,Salaried_Corporate,62365.29,701,51284.40,36,0.45,10.83,3,Own_Outright,Debt_Consolidation,0,0
APP_12828,Salaried_Corporate,37051.25,687,13132.57,36,0.19,11.06,1,Rent,Home_Improvement,1,0
APP_12829,Salaried_Corporate,75690.26,745,22570.26,36,0.19,9.93,3,Rent,Debt_Consolidation,0,0
APP_12830,Salaried_Corporate,34433.31,722,15564.72,48,0.30,9.76,1,Mortgage,Medical_Emergency,1,0
APP_12831,Salaried_Corporate,69313.38,751,25061.74,84,0.18,9.76,3,Mortgage,Education_Tuition,0,0
APP_12832,Government_Public,32307.73,726,21305.86,84,0.41,9.66,1,Rent,Debt_Consolidation,0,0
APP_12833,Salaried_Corporate,25098.41,594,4294.63,48,0.13,14.71,2,Rent,Debt_Consolidation,0,1
APP_12834,Self_Employed_Professional,87190.59,724,55317.27,36,0.43,10.66,3,Mortgage,Medical_Emergency,0,0
APP_12835,Salaried_Corporate,40269.92,722,17939.33,12,0.36,10.01,1,Rent,Medical_Emergency,0,0
APP_12836,Small_Business_Owner,80450.29,642,56215.04,36,0.36,12.63,4,Rent,Debt_Consolidation,0,0
APP_12837,Retired,71410.19,709,27402.09,36,0.22,10.51,4,Mortgage,Debt_Consolidation,2,0
APP_12838,Salaried_Corporate,70692.32,571,11501.21,48,0.11,16.23,0,Mortgage,Auto_Purchase,1,1
APP_12839,Retired,49902.26,707,34147.84,84,0.61,10.90,3,Rent,Home_Improvement,0,1
APP_12840,Self_Employed_Professional,62382.75,735,15145.09,24,0.17,7.91,4,Rent,Home_Improvement,0,0
APP_12841,Self_Employed_Professional,49249.79,752,23858.73,36,0.25,8.44,3,Own_Outright,Debt_Consolidation,1,0
APP_12842,Salaried_Corporate,101231.84,736,74212.75,36,0.27,9.02,1,Rent,Medical_Emergency,1,0
APP_12843,Retired,53244.16,632,42462.03,36,0.53,13.79,2,Rent,Debt_Consolidation,0,1
APP_12844,Government_Public,59173.13,595,19065.94,24,0.30,13.12,0,Mortgage,Medical_Emergency,1,1
APP_12845,Salaried_Corporate,92514.58,751,68156.96,36,0.55,9.28,1,Own_Outright,Auto_Purchase,0,0
APP_12846,Salaried_Corporate,50026.79,716,34682.36,12,0.42,10.82,2,Rent,Home_Improvement,0,0
APP_12847,Salaried_Corporate,29553.14,722,23538.96,36,0.32,10.60,0,Mortgage,Debt_Consolidation,0,0
APP_12848,Salaried_Corporate,41051.04,799,29581.66,84,0.30,7.26,1,Mortgage,Debt_Consolidation,0,0
APP_12849,Salaried_Corporate,106414.39,586,22628.66,36,0.17,13.68,1,Rent,Medical_Emergency,1,1
APP_12850,Retired,68677.07,807,55701.83,24,0.44,6.84,1,Rent,Education_Tuition,0,0
APP_12851,Government_Public,75468.34,653,12625.37,60,0.09,13.75,2,Mortgage,Business_Expansion,0,0
APP_12852,Salaried_Corporate,75589.69,744,29516.96,24,0.19,8.83,3,Mortgage,Auto_Purchase,0,0
APP_12853,Salaried_Corporate,147962.62,689,62508.97,36,0.38,13.02,0,Rent,Medical_Emergency,0,1
APP_12854,Self_Employed_Professional,26008.44,668,12735.95,84,0.26,12.68,1,Mortgage,Education_Tuition,1,0
APP_12855,Government_Public,62472.86,592,19657.74,48,0.14,14.65,0,Mortgage,Home_Improvement,2,1
APP_12856,Small_Business_Owner,67072.42,646,15873.24,36,0.14,13.00,3,Rent,Education_Tuition,1,0
APP_12857,Government_Public,65570.12,720,48255.23,48,0.57,10.47,1,Rent,Home_Improvement,0,0
APP_12858,Small_Business_Owner,94823.99,713,56825.52,36,0.36,9.96,4,Mortgage,Medical_Emergency,0,1
APP_12859,Self_Employed_Professional,95912.71,752,46270.71,60,0.39,8.69,5,Own_Outright,Debt_Consolidation,0,0
APP_12860,Salaried_Corporate,60037.54,645,41559.33,36,0.53,14.45,3,Own_Outright,Home_Improvement,0,1
APP_12861,Small_Business_Owner,30937.40,739,24459.42,48,0.45,10.68,3,Mortgage,Debt_Consolidation,0,1
APP_12862,Self_Employed_Professional,204598.16,694,62760.20,24,0.27,10.80,4,Employer_Provided,Home_Improvement,1,1
APP_12863,Small_Business_Owner,65985.73,731,24813.09,36,0.15,9.15,0,Own_Outright,Medical_Emergency,0,0
APP_12864,Small_Business_Owner,68827.98,723,55339.45,12,0.64,8.78,2,Own_Outright,Education_Tuition,0,0
APP_12865,Salaried_Corporate,116778.02,659,61989.32,36,0.35,14.08,2,Mortgage,Auto_Purchase,0,0
APP_12866,Salaried_Corporate,55438.16,706,19229.70,36,0.19,11.49,2,Own_Outright,Debt_Consolidation,1,0
APP_12867,Government_Public,118334.57,720,30856.38,36,0.15,11.16,0,Mortgage,Auto_Purchase,1,0
APP_12868,Salaried_Corporate,57644.42,741,48542.20,36,0.59,8.98,3,Own_Outright,Home_Improvement,0,0
APP_12869,Salaried_Corporate,150707.54,788,79048.63,36,0.27,7.24,4,Own_Outright,Debt_Consolidation,0,0
APP_12870,Self_Employed_Professional,81218.18,649,61204.42,24,0.54,11.98,3,Rent,Education_Tuition,0,1
APP_12871,Salaried_Corporate,48827.31,614,29061.90,60,0.40,11.44,3,Rent,Debt_Consolidation,1,0
APP_12872,Self_Employed_Professional,176516.16,774,81297.13,60,0.37,7.53,3,Mortgage,Auto_Purchase,0,0
APP_12873,Self_Employed_Professional,86775.40,606,65151.72,36,0.34,14.51,0,Own_Outright,Debt_Consolidation,3,1
APP_12874,Self_Employed_Professional,50312.43,757,20102.62,60,0.23,9.04,0,Mortgage,Education_Tuition,0,0
APP_12875,Retired,35129.24,631,24166.47,36,0.45,12.87,0,Own_Outright,Auto_Purchase,0,0
APP_12876,Salaried_Corporate,90572.88,649,42332.97,36,0.37,13.24,1,Rent,Home_Improvement,0,0
APP_12877,Retired,123356.37,685,95992.58,36,0.43,10.88,2,Rent,Debt_Consolidation,0,0
APP_12878,Small_Business_Owner,78761.20,596,39558.02,24,0.27,15.23,4,Mortgage,Debt_Consolidation,1,0
APP_12879,Government_Public,76766.92,627,29023.41,24,0.34,14.11,1,Rent,Debt_Consolidation,0,0
APP_12880,Small_Business_Owner,133435.94,581,87803.65,36,0.27,15.81,1,Mortgage,Auto_Purchase,3,1
APP_12881,Salaried_Corporate,86616.95,733,65144.06,24,0.59,9.76,2,Mortgage,Medical_Emergency,0,0
APP_12882,Self_Employed_Professional,49214.65,689,36699.99,48,0.62,10.63,1,Mortgage,Debt_Consolidation,0,0
APP_12883,Salaried_Corporate,50175.25,691,24329.16,24,0.25,10.25,1,Mortgage,Home_Improvement,0,0
APP_12884,Small_Business_Owner,84966.11,686,38924.65,36,0.28,9.65,2,Own_Outright,Debt_Consolidation,0,0
APP_12885,Salaried_Corporate,82947.05,689,21110.46,36,0.17,11.89,0,Mortgage,Medical_Emergency,0,0
APP_12886,Salaried_Corporate,107966.81,659,19160.91,24,0.14,11.01,5,Own_Outright,Debt_Consolidation,2,0
APP_12887,Government_Public,78110.50,752,62649.65,36,0.70,8.91,2,Mortgage,Auto_Purchase,1,0
APP_12888,Government_Public,89853.89,575,59093.39,36,0.39,15.55,3,Own_Outright,Medical_Emergency,3,1
APP_12889,Self_Employed_Professional,77392.97,596,42856.14,24,0.31,13.76,4,Mortgage,Debt_Consolidation,3,1
APP_12890,Self_Employed_Professional,102120.76,778,57022.70,24,0.31,7.99,1,Mortgage,Debt_Consolidation,1,0
APP_12891,Government_Public,92561.73,707,15396.98,12,0.08,10.89,3,Own_Outright,Home_Improvement,1,0
APP_12892,Retired,58908.72,558,27547.25,36,0.18,15.76,5,Mortgage,Education_Tuition,1,1
APP_12893,Salaried_Corporate,60793.21,711,48326.18,60,0.70,10.86,3,Mortgage,Debt_Consolidation,0,0
APP_12894,Salaried_Corporate,76554.58,587,36242.93,60,0.25,14.59,4,Rent,Home_Improvement,2,0
APP_12895,Government_Public,69593.88,775,38733.79,36,0.20,7.97,6,Mortgage,Medical_Emergency,0,0
APP_12896,Salaried_Corporate,119540.07,750,49486.10,48,0.18,8.38,2,Rent,Debt_Consolidation,0,0
APP_12897,Small_Business_Owner,72792.19,826,16270.81,84,0.20,6.25,3,Mortgage,Debt_Consolidation,0,0
APP_12898,Self_Employed_Professional,34872.92,671,13129.59,36,0.15,11.93,2,Rent,Home_Improvement,1,0
APP_12899,Self_Employed_Professional,38875.15,611,8146.77,60,0.16,13.34,3,Mortgage,Debt_Consolidation,3,0
