WireTransferID,OriginatingCountry,BeneficiaryCountry,Currency,TransferAmount,SenderAccountType,KYC_VerificationLevel,PEP_Status,SanctionsScreeningResult,TransactionsInLast24h,StructuringRiskIndex,AML_SuspiciousActivityFlag
SWIFT_00002390,AE,GB,SGD,244229.29,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,10,0.79,0
SWIFT_00002391,AE,CY,INR,226409.56,ESCROW,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,1,0.66,1
SWIFT_00002392,CH,RU,GBP,11513.11,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,2,0.82,1
SWIFT_00002393,AE,RU,EUR,241141.80,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,13,0.55,1
SWIFT_00002394,DE,CY,USD,93629.32,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,8,0.79,1
SWIFT_00002395,AE,RU,GBP,144726.20,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,9,0.17,1
SWIFT_00002396,KY,HK,SGD,110758.16,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,8,0.72,1
SWIFT_00002397,US,CY,INR,144414.60,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.31,1
SWIFT_00002398,AE,GB,EUR,142425.68,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,14,0.67,0
SWIFT_00002399,CH,HK,EUR,142662.36,CORPORATE_CURRENT,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,2,0.17,1
SWIFT_00002400,CH,VG,INR,60665.70,ESCROW,TIER_1_STANDARD,NO,CLEAR,15,0.57,0
SWIFT_00002401,IN,AE,INR,206874.46,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.33,1
SWIFT_00002402,KY,HK,SGD,227771.17,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.42,1
SWIFT_00002403,US,GB,GBP,200966.16,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,9,0.19,1
SWIFT_00002404,IN,VG,GBP,240988.55,ESCROW,TIER_1_STANDARD,NO,CLEAR,7,0.14,1
SWIFT_00002405,GB,CY,SGD,91521.93,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,7,0.13,0
SWIFT_00002406,KY,AE,EUR,71765.26,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,9,0.57,1
SWIFT_00002407,SG,VG,SGD,201786.31,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,6,0.18,1
SWIFT_00002408,PA,HK,GBP,52028.82,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,7,0.58,1
SWIFT_00002409,PA,US,SGD,65959.19,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,9,0.41,1
SWIFT_00002410,KY,AE,SGD,106021.37,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,15,0.89,1
SWIFT_00002411,KY,SG,EUR,232748.17,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.72,1
SWIFT_00002412,AE,GB,USD,157240.96,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,3,0.70,1
SWIFT_00002413,IN,US,INR,73675.12,ESCROW,TIER_1_STANDARD,YES,CLEAR,14,0.57,1
SWIFT_00002414,GB,IN,GBP,148177.63,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,8,0.76,1
SWIFT_00002415,DE,RU,INR,87013.83,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,5,0.90,1
SWIFT_00002416,CH,SG,EUR,220956.64,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.29,1
SWIFT_00002417,PA,GB,GBP,238415.04,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,4,0.44,1
SWIFT_00002418,CH,IN,AED,99856.26,OFFSHORE_TRUST,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,6,0.49,1
SWIFT_00002419,AE,VG,EUR,96758.65,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.87,0
SWIFT_00002420,GB,GB,INR,15884.00,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.65,0
SWIFT_00002421,US,GB,GBP,23823.66,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,2,0.50,1
SWIFT_00002422,CH,HK,GBP,249589.45,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,10,0.43,1
SWIFT_00002423,AE,HK,EUR,148928.18,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.86,0
SWIFT_00002424,CH,CY,GBP,156539.69,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,3,0.72,0
SWIFT_00002425,US,IN,SGD,68448.33,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,12,0.75,0
SWIFT_00002426,GB,IN,GBP,177743.91,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,2,0.97,0
SWIFT_00002427,CH,IN,EUR,14917.48,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.17,0
SWIFT_00002428,DE,HK,AED,126039.21,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,5,0.73,0
SWIFT_00002429,US,AE,INR,66241.88,OFFSHORE_TRUST,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,2,0.43,1
SWIFT_00002430,PA,SG,SGD,153891.96,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,7,0.98,1
SWIFT_00002431,KY,HK,EUR,42139.05,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,4,0.86,1
SWIFT_00002432,KY,RU,INR,44753.13,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,5,0.15,1
SWIFT_00002433,US,CY,SGD,49549.72,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,YES,CLEAR,12,0.35,1
SWIFT_00002434,AE,HK,GBP,80063.24,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,12,0.80,1
SWIFT_00002435,CH,CY,INR,81570.64,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.24,0
SWIFT_00002436,SG,CY,INR,47138.38,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,8,0.11,1
SWIFT_00002437,CH,VG,USD,136923.07,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.10,1
SWIFT_00002438,US,AE,GBP,167974.67,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,13,0.10,1
SWIFT_00002439,GB,IN,EUR,68604.22,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,2,0.39,0
SWIFT_00002440,CH,AE,SGD,209518.89,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,2,0.86,1
SWIFT_00002441,US,AE,USD,136199.45,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,10,0.10,1
SWIFT_00002442,PA,SG,SGD,3623.17,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.04,1
SWIFT_00002443,SG,VG,INR,50299.32,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,15,0.70,1
SWIFT_00002444,KY,RU,GBP,79769.66,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.22,1
SWIFT_00002445,GB,IN,GBP,200639.68,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,7,0.62,1
SWIFT_00002446,IN,IN,EUR,221191.31,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,5,0.19,1
SWIFT_00002447,KY,CY,INR,130107.52,ESCROW,TIER_3_SIMPLIFIED,YES,CLEAR,4,0.21,1
SWIFT_00002448,SG,US,INR,94016.80,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,10,0.52,0
SWIFT_00002449,DE,HK,EUR,162526.86,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,4,0.78,0
SWIFT_00002450,IN,VG,AED,211840.62,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.91,1
SWIFT_00002451,GB,VG,GBP,15876.13,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,1,0.77,1
SWIFT_00002452,US,RU,EUR,74631.57,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.61,0
SWIFT_00002453,CH,RU,AED,55726.13,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,1,0.87,0
SWIFT_00002454,GB,AE,AED,75990.78,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,6,0.19,0
SWIFT_00002455,SG,US,USD,145431.23,ESCROW,TIER_2_ENHANCED,NO,CLEAR,1,0.68,0
SWIFT_00002456,CH,GB,GBP,214662.19,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,1,0.93,1
SWIFT_00002457,PA,IN,EUR,89545.65,ESCROW,TIER_1_STANDARD,NO,CLEAR,10,0.07,1
SWIFT_00002458,CH,RU,AED,164096.02,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,CLEAR,15,0.88,1
SWIFT_00002459,KY,VG,USD,225419.52,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,11,0.82,1
SWIFT_00002460,GB,CY,EUR,112737.88,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,15,0.46,1
SWIFT_00002461,DE,GB,USD,23768.94,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,5,0.55,1
SWIFT_00002462,DE,HK,USD,192089.08,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,1,0.87,1
SWIFT_00002463,IN,HK,SGD,40030.13,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,5,0.02,1
SWIFT_00002464,PA,GB,GBP,108472.98,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,14,0.29,1
SWIFT_00002465,KY,VG,AED,137416.33,ESCROW,TIER_2_ENHANCED,YES,CLEAR,10,0.67,1
SWIFT_00002466,DE,CY,USD,174643.98,OFFSHORE_TRUST,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,6,0.01,1
SWIFT_00002467,US,HK,USD,201023.55,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,5,0.98,0
SWIFT_00002468,KY,RU,EUR,101858.89,ESCROW,TIER_1_STANDARD,YES,CLEAR,5,0.06,1
SWIFT_00002469,AE,VG,GBP,89624.20,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,6,0.30,1
SWIFT_00002470,AE,AE,EUR,137958.19,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.72,0
SWIFT_00002471,PA,HK,GBP,158462.08,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,13,0.73,1
SWIFT_00002472,AE,VG,EUR,2379.96,ESCROW,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,8,0.35,1
SWIFT_00002473,GB,US,INR,16513.52,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,6,0.80,0
SWIFT_00002474,IN,CY,INR,101552.11,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.13,1
SWIFT_00002475,PA,HK,AED,215651.09,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.61,1
SWIFT_00002476,CH,US,SGD,213369.50,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,11,0.92,1
SWIFT_00002477,AE,CY,INR,165761.46,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,7,0.63,0
SWIFT_00002478,US,VG,USD,164197.42,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,5,0.23,1
SWIFT_00002479,GB,HK,GBP,96810.97,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,8,0.29,1
SWIFT_00002480,DE,CY,SGD,199599.97,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,3,0.24,0
SWIFT_00002481,SG,CY,EUR,182634.75,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,2,0.09,1
SWIFT_00002482,DE,CY,INR,116369.45,ESCROW,TIER_1_STANDARD,NO,CLEAR,12,0.02,0
SWIFT_00002483,KY,HK,GBP,186171.30,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,4,0.49,1
SWIFT_00002484,GB,IN,INR,74867.15,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,13,0.74,1
SWIFT_00002485,DE,VG,AED,162272.05,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,7,0.96,0
SWIFT_00002486,IN,AE,GBP,129334.27,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,14,0.85,1
SWIFT_00002487,CH,SG,GBP,35261.80,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,12,0.53,1
SWIFT_00002488,CH,AE,INR,245883.89,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,15,0.49,1
SWIFT_00002489,IN,RU,GBP,69699.41,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,10,0.55,0
SWIFT_00002490,GB,HK,EUR,52894.92,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.96,0
SWIFT_00002491,CH,HK,EUR,209871.86,ESCROW,TIER_1_STANDARD,NO,CLEAR,15,0.06,0
SWIFT_00002492,IN,AE,AED,201803.65,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,9,1.00,1
SWIFT_00002493,CH,IN,EUR,207674.94,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,8,0.31,0
SWIFT_00002494,IN,VG,EUR,114190.09,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,13,0.78,1
SWIFT_00002495,US,US,EUR,118589.96,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,14,0.15,0
SWIFT_00002496,KY,SG,AED,27409.48,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.40,1
SWIFT_00002497,AE,AE,GBP,80730.76,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.04,0
SWIFT_00002498,GB,SG,USD,249590.44,ESCROW,TIER_2_ENHANCED,NO,CLEAR,10,0.91,0
SWIFT_00002499,AE,HK,INR,36241.70,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,6,0.39,0
SWIFT_00002500,IN,RU,USD,121567.89,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,13,0.98,1
SWIFT_00002501,CH,AE,USD,235373.19,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.87,0
SWIFT_00002502,US,SG,EUR,179199.60,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,7,0.56,1
SWIFT_00002503,IN,GB,AED,192387.80,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,9,0.49,1
SWIFT_00002504,DE,VG,SGD,97173.18,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.77,0
SWIFT_00002505,PA,US,USD,146955.23,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,5,0.10,1
SWIFT_00002506,GB,HK,GBP,213080.36,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,9,0.40,1
SWIFT_00002507,DE,CY,EUR,201388.07,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,8,0.93,0
SWIFT_00002508,KY,US,EUR,49374.04,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,15,0.40,1
SWIFT_00002509,IN,HK,AED,203349.63,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,3,0.65,0
SWIFT_00002510,KY,RU,AED,220617.69,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.64,1
SWIFT_00002511,IN,SG,USD,145541.90,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,6,0.67,1
SWIFT_00002512,SG,CY,AED,131416.43,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,9,0.96,1
SWIFT_00002513,US,US,GBP,143165.59,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,13,0.22,0
SWIFT_00002514,US,RU,AED,59518.73,ESCROW,TIER_2_ENHANCED,YES,CLEAR,6,0.03,1
SWIFT_00002515,SG,GB,EUR,102604.79,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,2,0.23,1
SWIFT_00002516,GB,IN,INR,71951.73,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,15,0.31,0
SWIFT_00002517,SG,AE,GBP,171964.88,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,14,0.93,1
SWIFT_00002518,GB,GB,EUR,109187.56,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,6,0.99,0
SWIFT_00002519,DE,SG,INR,128058.53,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,4,0.77,0
SWIFT_00002520,AE,IN,INR,140364.98,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,9,0.57,0
SWIFT_00002521,AE,AE,AED,41675.97,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,7,0.89,0
SWIFT_00002522,GB,GB,AED,165544.28,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,15,0.02,0
SWIFT_00002523,GB,VG,GBP,139149.98,ESCROW,TIER_1_STANDARD,YES,CLEAR,2,0.99,1
SWIFT_00002524,KY,GB,AED,5562.34,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,12,0.51,1
SWIFT_00002525,PA,IN,USD,69092.08,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.09,1
SWIFT_00002526,SG,US,INR,170103.51,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,CLEAR,5,0.18,1
SWIFT_00002527,GB,US,INR,225972.98,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,6,0.94,1
SWIFT_00002528,GB,SG,AED,129532.29,CORPORATE_CURRENT,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,14,0.68,1
SWIFT_00002529,CH,CY,AED,28122.99,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.09,0
SWIFT_00002530,SG,SG,EUR,100517.72,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,10,0.51,1
SWIFT_00002531,IN,CY,SGD,138635.15,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,11,0.92,1
SWIFT_00002532,DE,HK,GBP,214064.69,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,6,0.46,1
SWIFT_00002533,PA,SG,USD,147619.71,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.90,1
SWIFT_00002534,DE,RU,AED,138544.20,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,6,0.46,0
SWIFT_00002535,AE,RU,USD,190396.08,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.77,1
SWIFT_00002536,KY,SG,INR,235767.03,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,14,0.17,1
SWIFT_00002537,IN,AE,SGD,174757.34,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,15,0.45,1
SWIFT_00002538,PA,HK,AED,136764.95,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.90,1
SWIFT_00002539,CH,SG,AED,195643.66,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,2,0.65,1
SWIFT_00002540,GB,RU,EUR,55331.65,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,4,0.14,0
SWIFT_00002541,KY,US,GBP,14756.12,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,15,0.56,1
SWIFT_00002542,GB,HK,SGD,96696.47,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,3,0.44,0
SWIFT_00002543,GB,HK,USD,74152.81,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,3,0.96,0
SWIFT_00002544,SG,GB,AED,146407.83,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,10,0.86,0
SWIFT_00002545,DE,RU,GBP,64342.33,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,12,0.44,0
SWIFT_00002546,CH,VG,EUR,225808.13,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,5,0.31,1
SWIFT_00002547,AE,GB,EUR,238244.78,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.11,0
SWIFT_00002548,KY,AE,SGD,134029.60,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,YES,CLEAR,8,0.09,1
SWIFT_00002549,PA,HK,AED,30589.67,ESCROW,TIER_2_ENHANCED,YES,CLEAR,10,0.54,1
SWIFT_00002550,CH,VG,USD,97431.48,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,2,0.64,0
SWIFT_00002551,CH,CY,USD,146871.66,ESCROW,TIER_1_STANDARD,NO,CLEAR,1,0.07,0
SWIFT_00002552,DE,SG,EUR,221784.26,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,3,0.49,1
SWIFT_00002553,CH,SG,SGD,120292.01,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.33,0
SWIFT_00002554,PA,CY,USD,242985.28,ESCROW,TIER_2_ENHANCED,YES,CLEAR,7,0.18,1
SWIFT_00002555,US,HK,USD,142959.09,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,12,0.12,1
SWIFT_00002556,KY,AE,EUR,157858.98,ESCROW,TIER_1_STANDARD,NO,CLEAR,8,0.58,1
SWIFT_00002557,GB,IN,USD,115641.59,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,4,0.59,0
SWIFT_00002558,SG,RU,GBP,162822.76,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,3,0.27,0
SWIFT_00002559,CH,CY,AED,69432.84,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,4,0.36,0
SWIFT_00002560,PA,GB,USD,92051.46,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,14,0.11,1
SWIFT_00002561,DE,GB,INR,199807.72,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,11,0.10,0
SWIFT_00002562,CH,AE,EUR,214599.38,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,13,0.47,1
SWIFT_00002563,DE,GB,GBP,75018.88,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,1,0.50,1
SWIFT_00002564,KY,RU,INR,63422.51,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,11,0.02,1
SWIFT_00002565,SG,IN,USD,243990.24,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,8,0.47,1
SWIFT_00002566,IN,IN,AED,226902.60,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.68,0
SWIFT_00002567,DE,CY,USD,114840.98,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,4,0.15,1
SWIFT_00002568,PA,GB,SGD,14591.51,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,2,0.70,1
SWIFT_00002569,IN,CY,EUR,66515.65,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,13,0.96,1
SWIFT_00002570,PA,HK,AED,154333.35,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.63,1
SWIFT_00002571,SG,IN,GBP,189090.16,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,3,0.79,1
SWIFT_00002572,US,US,GBP,161785.96,ESCROW,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,15,0.42,1
SWIFT_00002573,GB,SG,INR,171517.02,CORPORATE_CURRENT,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,7,0.94,1
SWIFT_00002574,SG,RU,SGD,209533.96,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,11,0.88,1
SWIFT_00002575,PA,IN,EUR,104089.30,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,7,0.27,1
SWIFT_00002576,KY,US,INR,51560.94,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,11,0.66,1
SWIFT_00002577,IN,IN,AED,12910.97,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,6,0.68,0
SWIFT_00002578,US,GB,GBP,71922.96,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,CLEAR,2,0.19,1
SWIFT_00002579,AE,GB,INR,187791.95,OFFSHORE_TRUST,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,2,0.59,1
SWIFT_00002580,PA,RU,EUR,1564.81,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.07,1
SWIFT_00002581,PA,US,EUR,86930.52,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,14,0.49,1
SWIFT_00002582,AE,CY,AED,110300.77,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.80,1
SWIFT_00002583,AE,RU,INR,130648.12,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.09,0
SWIFT_00002584,SG,HK,EUR,128575.03,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,2,0.81,0
